temples_min_dist_m,other_min_dist_m,alcohol,beer,breakfast,cash_only,casual,category,city,coffee,delivery,dine_in,dinner,family_friendly,lat,lng,lunch,main_category,name,permanentlyClosed,place_id,rank,rating,rating.1,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,takeout,temporarilyClosed,title,tourists,vegetarian,weekly_hours,wheelchair_accessible_entrance,wifi,banks_count_1km,banks_weight_1km,banks_category_weight,education_count_1km,education_weight_1km,education_category_weight,health_count_1km,health_weight_1km,health_category_weight,temples_count_1km,temples_weight_1km,temples_category_weight,other_count_1km,other_weight_1km,other_category_weight,poi_composite_score
153.1559661,149.2403581,1,1,0,0,1,Cafe,Bhaktapur,1,0,1,0,0,27.6723507,85.4052033,0,Cafe,La Bella Restro srijananagar bhaktapur,0,ChIJ_eJpXiIb6zkRgt3PVfbJKvo,15,4.6,4.2,103,0,1,15,55,32,1,0,La Bella Restro srijananagar bhaktapur,0,0,112,0,0,14,39.5,1,44,86.6,0.8,42,109.1,0.9,14,42.7,0.6,23,58.7,0.5,0.959585681
253.4344683,190.2006471,1,1,1,0,1,Restaurant,Kageshwori Manohara,1,0,1,1,0,27.6939988,85.3745735,1,Restaurant,BLUE HEAVEN RESTRO & SWIMMING POOL,0,ChIJoed4pgEb6zkR8cMXElGY1Ms,20,3.9,3.6,101,0,6,39,47,9,1,0,BLUE HEAVEN RESTRO & SWIMMING POOL,0,0,86,1,0,6,24.7,1,0,0,0.8,0,0,0.9,23,57.4,0.6,12,37.2,0.5,0.252093283
313.0546127,447.9931284,0,0,0,0,0,Restaurant,Bhaktapur,0,0,0,0,0,27.682026,85.4301483,0,Restaurant,Planet Bhaktapur Hotel,0,ChIJG2xdVFYF6zkRhGMTfyFJUp8,7,4.7,3.4,100,0,9,47,39,5,0,0,Planet Bhaktapur Hotel,0,0,63,0,1,13,42.1,1,34,45,0.8,29,84.4,0.9,39,134.1,0.6,41,109.8,0.5,0.913647732
12.11923964,87.61879519,1,1,0,0,1,Nepalese restaurant,Bhaktapur,0,0,1,0,0,27.6733399,85.4354511,1,Nepalese restaurant,Gopal Dai Ko Chya Pasal,0,ChIJ3WHYkIQb6zkRBMQgwouUR_M,33,5,3.6,99,0,5,39,46,9,1,0,Gopal Dai Ko Chya Pasal,0,0,91,0,0,37,120.6,1,96,124.8,0.8,89,236.2,0.9,217,783.3,0.6,83,226.1,0.5,2.730312566
89.35125895,114.5398646,1,1,0,0,1,Asian restaurant,Bhaktapur,0,0,1,0,0,27.6677053,85.4255981,1,Asian restaurant,Dreamland Kitchen Restaurant,0,ChIJBbGqMwAb6zkREsUdPrg8XNc,14,5,4.4,91,0,0,9,45,37,0,0,Dreamland Kitchen Restaurant,0,0,77,0,0,42,114.9,1,119,174.6,0.8,118,301.2,0.9,178,613.5,0.6,84,203.6,0.5,2.877448369
266.18705,83.00979885,1,1,1,0,1,Fast food restaurant,Bhaktapur,1,1,1,0,1,27.6841318,85.4113261,1,Fast food restaurant,Food Zone Duwakot,0,ChIJ3yVeaAAb6zkR4KgKhlaUDL8,6,4.9,3.9,89,0,2,23,48,16,1,0,Food Zone Duwakot,0,1,109.5,0,1,2,4.3,1,15,37.8,0.8,11,34.1,0.9,8,20,0.6,9,24.3,0.5,0.310573113
226.0217083,83.49915542,0,0,0,0,0,Coffee shop,Bhaktapur,0,0,0,0,0,27.6653251,85.4254639,0,Coffee shop,Bhaktapur Bartending & Barista,0,ChIJLX6J-QUb6zkRA5HVrfuo7Ig,41,4.8,3.7,86,0,3,30,43,10,0,0,Bhaktapur Bartending & Barista,0,0,66,1,0,38,101.9,1,112,164.8,0.8,105,277.1,0.9,141,494.7,0.6,65,160.9,0.5,2.542298445
12.37595523,17.11321007,0,0,0,0,1,Restaurant,Bhaktapur,0,0,1,0,0,27.6719045,85.4294079,1,Restaurant,Aamako Bara Pasal,0,ChIJR0PGsa8a6zkRx5LjjNtmYf0,111,4,3.2,86,1,13,44,26,2,1,0,Aamako Bara Pasal,1,0,63,1,0,51,152.1,1,138,192.5,0.8,135,359.1,0.9,228,794.9,0.6,104,273.7,0.5,3.559722071
96.53630312,281.5642715,0,0,0,0,0,Coffee shop,Bhaktapur,1,0,0,0,0,27.673315,85.4394403,0,Coffee shop,Chiya Daboo,0,ChIJ6UnePgAF6zkRQbCpCXJxpjk,9,5,3.5,85,0,6,37,36,6,0,0,Chiya Daboo,0,0,91,0,0,31,107,1,77,111.4,0.8,81,209.7,0.9,147,493.5,0.6,51,150.6,0.5,2.185718441
43.09555317,46.29136646,0,0,0,0,1,Momo restaurant,Kathmandu,0,1,1,0,1,27.6733609,85.4051482,0,Momo restaurant,Bishal Momo,0,ChIJeXGk8vsZ6zkR4vyBOvJ4-bc,27,4.4,4.4,85,0,0,8,42,35,1,0,Bishal Momo,0,0,38,1,1,15,44.3,1,44,86.6,0.8,41,104.1,0.9,13,42.7,0.6,24,68.2,0.5,0.992422156
42.55161936,56.14978763,1,1,0,0,1,Restaurant,Bhaktapur,1,1,1,1,0,27.6711367,85.4216744,1,Restaurant,Mi:loco Cafe' n Restaurant,0,ChIJx9KIxvob6zkRWMruWmNw704,16,4,4,85,0,1,19,46,19,1,0,Mi:loco Cafe' n Restaurant,1,0,101.5,0,0,41,106.6,1,101,165.2,0.8,105,276.7,0.9,127,432.3,0.6,78,187.7,0.5,2.570919408
3.928454625,78.73476806,0,0,0,0,1,Coffee shop,Madhyapur Thimi,1,0,1,0,0,27.6820448,85.3795178,0,Coffee shop,Tea Time,0,ChIJUR2gAiMb6zkR9a4MWB7Lj9k,18,3.5,3.9,84,0,2,22,45,15,1,0,Tea Time,0,0,101.5,0,0,16,54.8,1,1,0,0.8,7,23.8,0.9,118,407.5,0.6,26,74.7,0.5,0.811590134
117.4884907,36.31028328,0,0,0,0,1,Family restaurant,Madhyapur Thimi,1,0,1,0,0,27.677701,85.3959463,0,Family restaurant,à¤à¤¿à¤¯à¤¾- chhey,0,ChIJP7RYXAAb6zkRHcStI666_nI,7,4.5,4,83,0,1,19,45,18,0,0,à¤à¤¿à¤¯à¤¾- chhey,0,0,168,0,0,14,34.7,1,14,25.8,0.8,9,23.8,0.9,47,167.3,0.6,20,48.3,0.5,0.568632305
100.7588734,153.8469369,0,0,0,0,1,Asian restaurant,Bhaktapur,0,0,1,0,0,27.6692533,85.4250107,1,Asian restaurant,The 1990 Yummy Laphing & Momo Center,0,ChIJb5gn1owb6zkRb0CkcCwlU9c,3,4.3,4.3,81,0,0,10,42,29,1,0,The 1990 Yummy Laphing & Momo Center,0,0,77,1,0,44,118.9,1,116,169.6,0.8,116,297.3,0.9,180,617.3,0.6,89,214.7,0.5,2.894499699
87.96598989,20.8363793,1,1,1,0,1,Restaurant,Bhaktapur,1,1,1,1,0,27.6712287,85.4204982,1,Restaurant,Hotel Prisha and Rooftop,0,ChIJ1Um-bCQb6zkRnpxLaIbRz0k,16,4.3,4.8,80,0,0,3,28,49,1,0,Hotel Prisha and Rooftop,0,0,84,0,0,35,87.7,1,97,170.5,0.8,102,267.4,0.9,113,392.2,0.6,79,187.7,0.5,2.42998365
103.2764698,16.76583967,0,0,0,0,1,Coffee shop,Bhaktapur,1,0,0,0,0,27.6711801,85.4200541,0,Coffee shop,Siddhapokhari Kirana Pasal,0,ChIJ42TlS4Ab6zkRWlMFqd4WHmk,28,3.7,3.6,80,0,4,31,37,8,1,0,Siddhapokhari Kirana Pasal,0,0,70,0,0,34,87.3,1,97,165.5,0.8,102,271.4,0.9,105,359.9,0.6,77,178.7,0.5,2.377524649
5.283088239,42.33504119,0,0,1,0,1,Cafe,Bhaktapur,1,1,1,0,0,27.6713463,85.4300451,1,Cafe,Coffee in Style,0,ChIJI8VtVK4a6zkRBhQQPXlNvIg,18,4.4,3.9,80,0,2,21,43,14,1,0,Coffee in Style,1,1,91,0,0,54,164.5,1,140,205.8,0.8,141,377.1,0.9,229,799.9,0.6,104,273.7,0.5,3.729575788
83.2145894,302.3481835,0,0,0,0,0,Bakery,Suryabinayak,0,0,0,0,0,27.6376873,85.4371853,0,Bakery,Modern Bakery,0,ChIJCQm9DCAQ6zkRTStkAE-uNjw,6,4.3,4,77,0,1,17,42,17,1,0,Modern Bakery,0,0,168,0,0,1,5,1,3,4.6,0.8,1,0,0.9,15,39.4,0.6,5,12.2,0.5,0.098009511
64.88823,152.0296556,1,1,1,0,1,Fast food restaurant,Bhaktapur,1,0,1,0,0,27.6674076,85.4358847,1,Fast food restaurant,D&R Fast Food,0,ChIJGfe8bqsa6zkRz3zWW6vAqho,3,3.6,4.5,77,0,0,6,36,35,1,0,D&R Fast Food,0,0,94.5,0,0,34,107.3,1,91,151.5,0.8,70,185.8,0.9,195,700.6,0.6,51,136.5,0.5,2.416980993
108.3403081,31.55997378,0,0,0,0,0,Coffee store,Madhyapur Thimi,0,0,1,0,0,27.6773786,85.3984431,0,Coffee store,Urmi Coffee Shop,0,ChIJmQ2pXXIb6zkRyw9cPpMoZEU,18,4.5,4.3,74,0,0,9,38,27,1,0,Urmi Coffee Shop,0,0,77,0,0,10,26.6,1,20,46.3,0.8,19,42.9,0.9,19,67.2,0.6,19,49.2,0.5,0.573153846
191.5926123,411.4853914,1,1,0,0,1,Coffee shop,Madhyapur Thimi,1,0,1,0,0,27.6872342,85.3883943,0,Coffee shop,Chakati Foodland & Sekuwa corner,0,ChIJb1akkGIb6zkRqHBSHMhhW-8,17,4.5,4.2,73,0,0,11,39,23,1,0,Chakati Foodland & Sekuwa corner,0,0,84,0,0,16,51,1,1,0,0.8,2,2.1,0.9,83,279.7,0.6,17,42.8,0.5,0.585925603
193.7568126,260.0939686,0,0,0,0,0,Restaurant,Suryabinayak,0,0,0,0,0,27.6423538,85.4354595,0,Restaurant,Chusky's,0,ChIJhfMBJAAR6zkR7jirr02PnOc,2,5,4.2,71,0,0,11,38,22,0,0,Chusky's,0,0,105,0,0,1,5,1,3,4.6,0.8,2,5,0.9,13,30.8,0.6,4,7.8,0.5,0.095585205
253.4812615,52.47421859,0,0,0,0,0,Coffee shop,Bhaktapur,1,0,0,0,0,27.6742191,85.3899348,0,Coffee shop,90's Cafe,0,ChIJ1SlnVwAb6zkRfd2FxSvAUSg,7,4.8,3.7,70,0,3,24,35,8,0,0,90's Cafe,0,0,84,0,0,26,72.1,1,2,9.6,0.8,7,24.2,0.9,106,380.4,0.6,36,108.7,0.5,0.99008592
212.8787344,27.08755056,0,0,0,0,1,Restaurant,Bhaktapur,0,0,1,0,0,27.6746014,85.4072186,0,Restaurant,Swadishta Momo And Fast Food,0,ChIJjWKKF5Aa6zkRhHG-4AzFvH8,19,3,4.5,70,0,0,6,32,32,1,0,Swadishta Momo And Fast Food,0,0,91,0,0,16,46.3,1,47,91.6,0.8,42,109.1,0.9,14,42.7,0.6,23,55.9,0.5,1.013453177
176.183483,49.77588115,0,0,0,0,1,Fast food restaurant,Suryabinayak,0,0,1,0,0,27.6400904,85.4372728,0,Fast food restaurant,Balram khaja ghar,0,ChIJS6VcFwAR6zkR57cXgBeT3nE,10,5,4.1,70,0,1,13,38,18,0,0,Balram khaja ghar,0,0,70,0,0,1,5,1,3,4.6,0.8,1,0,0.9,15,39.4,0.6,4,7.8,0.5,0.090205325
90.33593039,127.4285306,1,1,0,0,1,Restaurant,Bhaktapur,1,1,1,1,0,27.6733771,85.4036604,1,Restaurant,Firewood Sekuwa Palace N Thakali,0,ChIJ21Weuzsb6zkR4qct9jwxgjE,40,4,4.1,67,0,1,12,36,18,1,0,Firewood Sekuwa Palace N Thakali,0,0,98,0,0,15,44.3,1,41,76.6,0.8,42,109.1,0.9,16,56.1,0.6,22,59.6,0.5,0.960159225
78.15574592,12.79588611,0,0,1,0,1,Cafe,Bhaktapur,1,0,1,0,0,27.6706541,85.4389575,1,Cafe,Krishna Fast Food,0,ChIJUX9PCiIF6zkRmJwaQYydUqc,32,0,3.9,67,0,1,18,36,12,1,0,Krishna Fast Food,0,0,105,0,0,29,99,1,76,112.5,0.8,79,209.6,0.9,164,558.5,0.6,54,164.6,0.5,2.216940825
165.1178272,580.292146,1,1,1,1,1,Restaurant,Madhyapur Thimi,1,0,1,0,0,27.6888596,85.3793205,1,Restaurant,Neewaaz Restaurant With Snooker,0,ChIJnyvFOEEa6zkR9K9jXcr7xdU,4,3.5,4.1,65,0,1,12,35,17,1,0,Neewaaz Restaurant With Snooker,0,0,101.5,1,0,10,37,1,1,0,0.8,0,0,0.9,29,98.5,0.6,16,49.1,0.5,0.375257301
87.89163702,66.36595528,1,1,0,0,1,Nepalese restaurant,Bhaktapur,1,0,1,1,0,27.6760335,85.4375354,1,Nepalese restaurant,Nagarkot Khaja & Thakali Bhojanalaya,0,ChIJPz-ehGMb6zkRUo3ueLgb6sA,8,5,3.8,63,0,2,19,33,9,1,0,Nagarkot Khaja & Thakali Bhojanalaya,0,0,98,0,0,30,102.6,1,75,115.6,0.8,77,191.8,0.9,160,553.2,0.6,63,173.7,0.5,2.219926846
21.15802358,38.97654895,1,1,1,0,1,Restaurant,Bhaktapur,1,0,1,1,0,27.6733621,85.434938,1,Restaurant,Mayur Restaurant,0,ChIJq6p6na0a6zkR5x4LC5nQ0Bs,16,4.3,4.7,63,0,0,3,25,35,0,0,Mayur Restaurant,1,0,63,1,0,38,123.9,1,97,124.8,0.8,90,233,0.9,220,787.6,0.6,90,246.5,0.5,2.78126974
92.74681897,2.428081139,1,1,0,0,1,Sports bar,Kathmandu,0,1,1,0,0,27.697323,85.3749049,0,Sports bar,Rangasala Sports Lounge Private Limited,0,ChIJj8lCvlYb6zkRtbVEgStNNgU,3,4.6,4.2,61,0,0,9,33,19,1,0,Rangasala Sports Lounge Private Limited,0,0,105,1,0,7,29.7,1,0,0,0.8,1,5,0.9,25,62.4,0.6,15,42.2,0.5,0.305500081
90.34011426,94.50399874,1,1,0,0,1,Bar,Bhaktapur,0,0,1,0,0,27.6730144,85.4048528,0,Bar,Khankii Lounge & Bar with Thakali,0,ChIJza2-P68b6zkRCVaPf855noA,11,0,4.5,59,0,0,5,27,27,0,0,Khankii Lounge & Bar with Thakali,0,0,87.5,0,0,15,44.3,1,44,86.6,0.8,42,109.1,0.9,13,42.7,0.6,24,68.2,0.5,1.004245593
196.7675139,166.0084382,0,0,0,0,1,Coffee shop,Suryabinayak,1,0,1,0,0,27.6644989,85.4257322,0,Coffee shop,Hillside beans barista coffee school,0,ChIJhZCKFQAb6zkR8q96Opqu1Jk,15,4.8,4.6,58,0,0,3,25,30,1,0,Hillside beans barista coffee school,0,0,112,0,0,33,88.7,1,106,169.6,0.8,96,254.7,0.9,134,474.9,0.6,58,144.2,0.5,2.387055339
156.5963398,288.8578804,1,1,1,0,1,Restaurant,Bhaktapur,1,1,1,1,0,27.6809798,85.3988183,1,Restaurant,Shreezan house,0,ChIJ-9skA10b6zkRMaVqIRwFbtE,19,5,4.9,57,0,0,2,18,37,1,0,Shreezan house,0,0,105,0,0,11,29.8,1,13,30,0.8,13,29.7,0.9,23,72.9,0.6,15,38.4,0.5,0.482232462
27.29981938,41.11028198,1,1,0,0,1,Restaurant,Bhaktapur,1,0,1,1,0,27.6738313,85.4098194,1,Restaurant,Busy Bee Restro,0,ChIJD5Wtm5Aa6zkRzYMlllNb1dE,8,4.3,4.4,57,0,0,6,28,23,1,0,Busy Bee Restro,0,0,91,0,0,9,19.7,1,49,100.6,0.8,39,101.6,0.9,15,37.9,0.6,23,51.4,0.5,0.86501193
169.7777341,250.114271,1,1,1,0,1,Restaurant,Bhaktapur,1,0,1,1,1,27.6735524,85.4124763,1,Restaurant,Newa Nanee,0,ChIJMXMScXYb6zkRwbEmhwIuVmM,15,4.2,4.2,57,0,0,9,30,18,1,0,Newa Nanee,1,0,81,1,1,9,22.7,1,57,121.2,0.8,61,149.3,0.9,21,55.9,0.6,25,58.8,0.5,1.101878225
145.0238341,97.20176317,0,0,0,0,1,Cafe,Bhaktapur,1,0,0,0,0,27.6666304,85.4359586,0,Cafe,Bijay Coffee Shop,0,ChIJNchGE6sa6zkR9m5t7s5fGa4,2,4,4.5,56,0,0,4,26,26,1,0,Bijay Coffee Shop,0,0,95.43,0,0,32,99.5,1,80,128.7,0.8,64,167.7,0.9,176,639.7,0.6,40,117.1,0.5,2.160320485
149.7591975,272.2209029,0,0,0,0,0,Restaurant,Suryabinayak,0,0,0,0,0,27.6430437,85.4356005,0,Restaurant,Doleshwor Village Resort,0,ChIJJSBleJMR6zkRGS2eq66da8Y,7,4,4.6,55,0,0,3,24,28,0,0,Doleshwor Village Resort,0,0,77,0,1,1,5,1,3,4.6,0.8,2,5,0.9,12,30.8,0.6,4,7.8,0.5,0.095585205
342.227829,294.2783554,0,0,0,0,0,Bakery,Suryabinayak,0,0,0,0,0,27.6590544,85.4283888,0,Bakery,Rai's bakery Darjeeling height,0,ChIJT8KdfwAR6zkRTpWCcf-zsmo,11,5,4.2,55,0,1,8,29,17,1,0,Rai's bakery Darjeeling height,0,0,63,0,0,21,50.7,1,45,96.8,0.8,47,144.9,0.9,30,75,0.6,17,47.6,0.5,1.153294519
66.93959545,50.73253164,1,1,0,0,1,Family restaurant,Bhaktapur,1,0,1,1,0,27.6721412,85.423476,1,Family restaurant,North Rooftop Restaurant,0,ChIJ6QXUKKgb6zkR3hmlc1AnGb8,12,4.1,4.1,54,0,1,10,29,14,1,0,North Rooftop Restaurant,1,0,77,0,0,43,113.9,1,110,173.5,0.8,106,272.4,0.9,154,539.2,0.6,86,205.5,0.5,2.746976294
77.57137103,13.79544791,0,0,0,0,1,Coffee shop,Bhaktapur,1,0,1,0,0,27.6691297,85.4280708,0,Coffee shop,DAAMI Cafe,0,ChIJ39VcegAb6zkRuB_TRn7816c,19,5,4.2,53,0,0,8,28,17,0,0,DAAMI Cafe,0,0,63,0,0,50,144.5,1,127,174.5,0.8,125,322.4,0.9,210,736.1,0.6,94,253.8,0.5,3.279582607
30.30825506,252.9061577,1,1,1,0,1,Fast food restaurant,Bhaktapur,0,0,1,0,0,27.6664314,85.420063,1,Fast food restaurant,Dipa Khaja Ghar,0,ChIJBe-8cqEa6zkRZyGK9XtdAw4,29,5,4.9,52,0,0,1,17,34,1,0,Dipa Khaja Ghar,0,0,84,0,0,31,77.4,1,94,153.9,0.8,93,249.1,0.9,74,229.1,0.6,47,123.9,0.5,2.02714216
150.8723932,208.6398039,0,0,0,0,0,Bakery,Kageshwori Manohara,0,0,0,0,0,27.6961371,85.377084,0,Bakery,New Star Live Bakery & Cafe,0,ChIJL6V5NQAb6zkRqOZ-YI7AA6g,8,4.3,4.5,52,0,0,4,24,24,1,0,New Star Live Bakery & Cafe,0,0,105,0,0,8,34.2,1,0,0,0.8,1,5,0.9,24,61.8,0.6,15,42.8,0.5,0.33218658
86.54214041,28.68333509,0,0,0,0,0,Asian restaurant,Bhaktapur,0,0,0,0,0,27.6687485,85.4279453,0,Asian restaurant,Delhi Alkarim Biryani and Fast Food,0,ChIJB5x1MgAb6zkRfXnnjGwk7m0,48,4.2,4.4,51,0,0,5,25,21,0,0,Delhi Alkarim Biryani and Fast Food,0,0,70,0,0,50,144.5,1,125,174.5,0.8,125,322.4,0.9,204,722.1,0.6,93,253.8,0.5,3.269093097
117.5193751,404.9803444,0,0,0,0,1,Coffee shop,Suryabinayak,1,0,1,0,0,27.6426616,85.460042,0,Coffee shop,ranjit à¤¬à¥à¤¨à¥à¤¸à¤¾à¤ à¤à¤°à¥à¤à¥à¤¡ à¤à¤°,0,ChIJoajqsqQP6zkRJk2dgC34lzQ,14,4.5,4,50,0,1,11,27,11,1,0,ranjit à¤¬à¥à¤¨à¥à¤¸à¤¾à¤ à¤à¤°à¥à¤à¥à¤¡ à¤à¤°,0,0,98,0,0,0,0,1,0,0,0.8,0,0,0.9,12,31.2,0.6,3,8.8,0.5,0.038984995
42.86085216,54.14636003,0,0,0,0,1,Restaurant,Bhaktapur,0,0,1,0,0,27.6712938,85.4209804,0,Restaurant,Mo: Mo Shop,0,ChIJH-zwcqMa6zkRY6_KmoYcqwM,18,5,3.9,48,0,1,12,26,9,0,0,Mo: Mo Shop,0,0,91,0,0,37,91.9,1,98,165.5,0.8,103,267.4,0.9,121,411.3,0.6,79,187.7,0.5,2.449191713
65.22998011,68.69097426,0,0,0,0,0,Restaurant,Bhaktapur,0,0,0,0,0,27.6652904,85.4224034,0,Restaurant,Just Chill Restaurant,0,ChIJV0qIu6cb6zkRoRm2N5UFoVA,43,0,4.2,48,0,0,7,26,15,0,0,Just Chill Restaurant,0,0,90.5,0,0,33,86,1,96,142.9,0.8,92,241.1,0.9,117,404.8,0.6,52,132.9,0.5,2.162897352
451.1546781,289.4490762,0,0,1,0,1,Assamese restaurant,dsad,0,0,1,1,0,27.6701266,85.4026572,1,Assamese restaurant,Ningleku House,0,ChIJm803iBUb6zkR8yD58s2F5Pc,13,5,4.4,47,0,0,5,23,19,1,0,Ningleku House,0,0,24,0,0,13,37.2,1,36,62.5,0.8,38,94.2,0.9,13,42.7,0.6,20,51.2,0.5,0.804040454
108.1593173,28.51090752,0,0,0,0,1,Restaurant,Bhaktapur,1,0,1,1,0,27.6774415,85.398256,1,Restaurant,Dream Beans Cafe,0,ChIJmfunwtYb6zkRKRHDAOPsezU,10,4.9,3.7,47,0,2,16,23,6,1,0,Dream Beans Cafe,0,0,84,0,0,10,26.6,1,19,46.3,0.8,18,42.9,0.9,19,67.2,0.6,19,49.2,0.5,0.573153846
40.84302155,2.70649825,0,0,0,0,0,Restaurant,Bhaktapur,0,0,0,0,0,27.6726941,85.4249557,0,Restaurant,Baiga Cafe and Rooftop,0,ChIJvUcqAwAb6zkRDJCRu4rHzdw,9,4.9,4.2,47,0,0,7,25,15,0,0,Baiga Cafe and Rooftop,0,0,101.5,0,0,40,113.9,1,119,170.9,0.8,109,273.7,0.9,179,644,0.6,91,223.4,0.5,2.850213813
2.835927207,99.10608373,0,0,0,0,0,Restaurant,Bhaktapur,0,1,1,0,0,27.6711897,85.4284526,0,Restaurant,Gwakhancha,0,ChIJbWl5JgAb6zkR_rhwOeLDjXk,14,5,4.3,45,0,0,6,23,16,1,0,Gwakhancha,0,0,91,0,0,50,149.4,1,132,177.7,0.8,128,330.9,0.9,227,798.9,0.6,98,257.2,0.5,3.393594505
147.5239261,146.7184212,1,1,1,0,1,Family restaurant,Suryabinayak,1,1,1,1,1,27.6724375,85.4049375,1,Family restaurant,Bardali Kitchen & Sekuwa Ghar,0,ChIJOe7dVqMb6zkRDCF7CU67Fyc,4,4.7,4.7,45,0,0,2,18,25,1,0,Bardali Kitchen & Sekuwa Ghar,0,0,168,0,0,14,39.5,1,44,86.6,0.8,42,109.1,0.9,14,42.7,0.6,23,58.7,0.5,0.959585681
62.17494876,109.6388304,0,0,0,0,1,Coffee shop,Bhaktpure,1,1,1,0,0,27.6759681,85.3981204,0,Coffee shop,Mount RED BEANS COFFEE and roastery,0,ChIJcU9_ZeMP6zkRgY0ZnwZIp3Q,9,5,3.2,44,0,7,23,13,1,1,0,Mount RED BEANS COFFEE and roastery,0,0,91,0,0,10,26.6,1,22,46.3,0.8,23,55.9,0.9,17,63.5,0.6,20,53.6,0.5,0.608926739
222.9764116,34.42259493,0,0,0,0,0,Bakery,Bhaktapur,1,0,0,0,0,27.6659074,85.3887767,0,Bakery,THE BEST BAKERY,0,ChIJYZtNldQZ6zkRoIMZKJtmXiA,17,4.3,3.8,44,0,1,13,23,7,1,0,THE BEST BAKERY,0,0,105,0,0,12,33.8,1,0,0,0.8,2,5,0.9,21,76.2,0.6,17,54.9,0.5,0.362119805
99.75079612,127.3199013,0,0,0,0,1,Restaurant,Suryabinayak,0,0,1,0,0,27.6701624,85.4075394,0,Restaurant,Takila tea sallaghari outlet,0,ChIJf2N-RGsb6zkRH2en5yvXY-4,39,0,4.7,43,0,0,2,17,24,1,0,Takila tea sallaghari outlet,0,0,63,0,0,8,17.7,1,48,95.6,0.8,41,106.6,0.9,14,38.1,0.6,26,61.4,0.5,0.863698172
208.1594299,218.6287227,0,0,0,0,1,Coffee shop,Madhyapur Thimi,1,1,1,0,0,27.6720391,85.3878463,0,Coffee shop,Belis Bakery,0,ChIJmc6URMob6zkRj9_U9Bpn_Rc,17,4.7,3.3,43,0,5,21,15,2,1,0,Belis Bakery,0,0,101.5,0,0,15,42.1,1,2,9.6,0.8,6,21.7,0.9,89,320.3,0.6,28,88.4,0.5,0.729326274
149.3567564,81.98289969,0,0,0,0,1,Restaurant,Suryabinayak,0,1,1,0,0,27.6666969,85.4256377,1,Restaurant,Suryabinayak Burger House & Crunchy Fried Chicken,0,ChIJ94fEZQAb6zkRXLyK9hsFAFU,55,1.7,4.5,42,0,0,3,20,19,1,0,Suryabinayak Burger House & Crunchy Fried Chicken,0,0,84,0,0,39,106.9,1,115,173.8,0.8,115,293.2,0.9,169,578,0.6,76,188.4,0.5,2.755512797
92.87596181,136.6977206,0,0,0,0,0,Restaurant,Suryabinayak,0,0,0,0,0,27.6393565,85.4376453,0,Restaurant,Doleshwor kirana and khaja pasal,0,ChIJbxCQVwAP6zkRt9jnnn1vHL4,16,0,3.9,42,0,1,11,22,8,0,0,Doleshwor kirana and khaja pasal,0,0,84,0,0,1,5,1,3,4.6,0.8,1,0,0.9,15,39.4,0.6,5,12.2,0.5,0.098009511
17.90256738,49.48585888,0,0,0,0,0,Family restaurant,Bhaktapur,0,0,0,0,0,27.6729221,85.4254375,0,Family restaurant,Ittachen Bhaktapur,0,ChIJ4yWdWQAb6zkRNn7IQnEfxis,73,0,4.9,41,0,0,1,13,27,0,0,Ittachen Bhaktapur,0,0,91,0,0,40,113.9,1,120,169.9,0.8,109,271.7,0.9,197,698.5,0.6,92,228.3,0.5,2.89112236
149.998501,233.4075787,0,0,0,0,1,Coffee shop,Suryabinayak,1,0,1,0,0,27.6619692,85.4240448,0,Coffee shop,Ghising Khaja Ghar,0,ChIJH8W3NwAR6zkRWJDUO0McLTM,14,5,4.9,41,0,0,1,13,27,0,0,Ghising Khaja Ghar,0,0,63,0,0,26,62.4,1,75,122,0.8,55,150.8,0.9,51,159.8,0.6,25,64.9,0.5,1.427213251
46.68913812,82.36202509,0,0,0,0,1,Coffee shop,Bhaktapur,1,1,0,0,0,27.671456,85.4278273,0,Coffee shop,Enjoycoffeeshop,0,ChIJq1y_ehsb6zkRn_FFZ1KtXj4,18,5,4.1,41,0,0,8,22,11,1,0,Enjoycoffeeshop,0,0,89.5,0,0,47,139.5,1,132,175.2,0.8,122,312.7,0.9,224,785.3,0.6,94,241.7,0.5,3.245799141
109.1614945,90.18544182,0,0,0,0,0,Restaurant,Bhaktapur,0,0,0,0,0,27.6677888,85.4365747,0,Restaurant,The Laphin House and Momo Centre,0,ChIJz92MWQAb6zkR7WhrbItLoSg,31,4,3.8,41,0,1,13,21,6,0,0,The Laphin House and Momo Centre,0,0,63,0,0,32,100.9,1,84,143.4,0.8,62,158.2,0.9,189,676.8,0.6,50,139.7,0.5,2.270992392
160.6572229,163.2094222,0,0,0,0,0,Restaurant,Bhaktapur,0,1,0,0,0,27.6749704,85.4451027,0,Restaurant,Food Point Restro,0,ChIJpyNwPPAF6zkRJ_qYLDPS8xw,31,0,3.8,40,0,1,12,21,6,1,0,Food Point Restro,0,0,90,0,0,15,50.5,1,40,67.5,0.8,52,142.4,0.9,52,150.7,0.6,25,63.7,0.5,1.117601572
