additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Amenities_Gender-neutral restroom,additionalInfo_Parking_Free parking lot,additionalInfo_Service options_Drive-through,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Amenities_Gender-neutral restroom,info_Parking_Free parking lot,info_Service options_Drive-through,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi
,,,,,"JCWV+23W, milanchowk, Suryabinayak, Nepal",0,0,0,0,0,Bank,Bank,13687205306565510531,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb0f2d06ebeac5:0xbdf2b8b559adc583,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gSqp8N6vBh3aDuTOhf5EmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.60975&pitch=0&thumbfov=100,1,,,,,,False,/g/11f8h550n1,en,27.6451028,85.4427152,27.6451028,85.4427152,27.6451028,85.4427152,0,Bank,Simal Saving & Credit Co Operative Ltd,Sipadol,,0,False,+977 1-6540787,+97716540787,ChIJxerrBi0P6zkRg8WtWbW48r0,ChIJxerrBi0P6zkRg8WtWbW48r0,,,,1,5.0,0,1,0,0,0,0,0,1,2025-11-14T10:20:08.909Z,"https://www.google.com/maps/search/bank/@27.64968049306757,85.43967040879893,17z?hl=en",bank,bank,,"JCWV+23W, milanchowk",,0,False,Simal Saving & Credit Co Operative Ltd,5,0,https://www.google.com/maps/search/?api=1&query=Simal%20Saving%20%26%20Credit%20Co%20Operative%20Ltd&query_place_id=ChIJxerrBi0P6zkRg8WtWbW48r0,0,,0.0,0,0
,,,,,"17 Nagarkot Road, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,9453077444525211653,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b63a1e8375b:0x833013d9eb2ec005,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3X4VnOD0tXePBkFa8TPUpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.47275&pitch=0&thumbfov=100,1,,,,,,False,/g/11l681d6_m,en,27.6715784,85.4223191,27.6715784,85.4223191,27.6715784,85.4223191,0,Bank,Nepal Bank Limited,,,0,False,,,ChIJWzfooWMb6zkRBcAu69kTMIM,ChIJWzfooWMb6zkRBcAu69kTMIM,44800,44800,,7,5.0,0,2,0,0,0,0,0,2,2025-11-14T10:20:08.909Z,"https://www.google.com/maps/search/bank/@27.64968049306757,85.43967040879893,17z?hl=en",bank,bank,,17 Nagarkot Road,,0,False,Nepal Bank Limited,5,0,https://www.google.com/maps/search/?api=1&query=Nepal%20Bank%20Limited&query_place_id=ChIJWzfooWMb6zkRBcAu69kTMIM,0,,0.0,0,0
,,,,True,"MC8F+559, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,828052788695399722,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1b5798c6eb51:0xb7dd59fc575fd2a,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwGmr8ns41SgerkMaf3ECHUv2PvHVwwunBENCzZY8vmTF9n9bxZUjRCJASdxXNwb_QQq1RQpOenSVRj7jDlOBPJ8UmcPiC5N62HyLcv90_5CHS3PEGKm5KMq1zAglM3A-mUZeQ7mg=w408-h306-k-no,5,,,,,True,False,/g/11tm_nz3xc,en,27.6654125,85.4229844,27.6654125,85.4229844,27.6654125,85.4229844,0,Bank,Nabil Bank Suryabinayak Branch,Katunje,,0,False,,,ChIJUevGmFcb6zkRKv11xZ_VfQs,ChIJUevGmFcb6zkRKv11xZ_VfQs,44800,44800,,9,1.7,0,20,0,0,0,0,0,20,2025-11-14T10:20:08.909Z,"https://www.google.com/maps/search/bank/@27.64968049306757,85.43967040879893,17z?hl=en",bank,bank,,MC8F+559,,0,False,Nabil Bank Suryabinayak Branch,1.7,0,https://www.google.com/maps/search/?api=1&query=Nabil%20Bank%20Suryabinayak%20Branch&query_place_id=ChIJUevGmFcb6zkRKv11xZ_VfQs,0,,0.0,0,0
,,,,True,"MC8F+645, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,6520161002422562691,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1b938ce309d1:0x5a7c43e2ebc06f83,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxnFc-KkH0ZeEY-R_AE_5AvlRpQS1rphEJhYqa4kn7e9XeYWVcuZTikdPuoDWCgNJI808YN7VIDGpop9Fcg3ThXWSG8ZhfRDc13255iiKGulzFVekVAVRCr31UXHi1cqv3t-cl3jg=w426-h240-k-no,3,,,,,True,False,/g/11kbb230w3,en,27.6655125,85.4228594,27.6655125,85.4228594,27.6655125,85.4228594,0,Bank,Machhapuchhre Bank,Katunje,,0,False,,,ChIJ0QnjjJMb6zkRg2_A6-JDfFo,ChIJ0QnjjJMb6zkRg2_A6-JDfFo,44800,44800,,11,1.0,0,4,0,0,0,0,0,4,2025-11-14T10:20:08.909Z,"https://www.google.com/maps/search/bank/@27.64968049306757,85.43967040879893,17z?hl=en",bank,bank,,MC8F+645,,0,False,Machhapuchhre Bank,1,0,https://www.google.com/maps/search/?api=1&query=Machhapuchhre%20Bank&query_place_id=ChIJ0QnjjJMb6zkRg2_A6-JDfFo,0,,0.0,0,0
,,,,True,"Madhyapur Thimi Municipality-04 Shankhadhar Chowk, New Thimi, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,2192071161241653739,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1b4cd83b3f79:0x1e6bcd1b682fd1eb,,9:30 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxKM2lGDT965YcLXOFEpKPN8zizngaweb3JYSd_j0GgxBC4bd-wehyZOWPH3tBafycUhFfxO9U8mNP-6dRfDHKwQlh_gypDXs7UlcReYzpWWMWYZglZZIPOUpNqIMvEqHqZCUtiRA=w408-h545-k-no,18,,,,,True,False,/g/11js4g73wl,en,27.6730038,85.3853933,27.6730038,85.3853933,27.6730038,85.3853933,0,Bank,Mega Bank Nepal Limited,,Monday,9:30 AM to 5 PM,False,+977 1-5093251,+97715093251,ChIJeT872Ewb6zkR69EvaBvNax4,ChIJeT872Ewb6zkR69EvaBvNax4,44800,44800,,5,3.6,0,14,0,0,0,0,0,14,2025-11-14T10:20:19.050Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37957397800257,17z?hl=en",bank,bank,,"Madhyapur Thimi Municipality-04 Shankhadhar Chowk, New Thimi",नेपाल इन्भेष्टमेण्ट मेगा बैंक लिमिटेड,0,False,Mega Bank Nepal Limited,3.6,0,https://www.google.com/maps/search/?api=1&query=Mega%20Bank%20Nepal%20Limited&query_place_id=ChIJeT872Ewb6zkR69EvaBvNax4,0,,42.0,0,0
False,,,,True,"M9FF+JWV, Araniko Highway, Madhyapur Thimi Muncipality 44811, Nepal",0,0,0,0,0,Bank,Bank,2240736548612151732,Madhyapur Thimi Muncipality,True,0,NP,NP,0,0,0,0,0x39eb1a12c5947ce5:0x1f18b204df4319b4,,10 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSydU_dfOhw_87E2fyV3AA3i9lmQLW2sSfFYgIRvBA0HbFqI6mJ6W1P-VFsXmQ3LQBLSdY5AekGk1XHosEr-7eI3RZ2vAdIelhpu1G3vvajc1y3jqFng4SuqXpl0P_CevuSIHLFZ=w408-h306-k-no,10,False,,,,True,False,/g/11b6q6bpz1,en,27.6741015,85.3747911,27.6741015,85.3747911,27.6741015,85.3747911,0,Bank,Prime Commercial Bank Ltd. Gatthaghar Branch,Gatthaghar,Monday,10 AM to 5 PM,False,+977 1-6635112,+97716635112,ChIJ5XyUxRIa6zkRtBlD3wSyGB8,ChIJ5XyUxRIa6zkRtBlD3wSyGB8,44811,44811,,7,3.5,0,27,0,0,0,0,0,27,2025-11-14T10:20:19.050Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37957397800257,17z?hl=en",bank,bank,,"M9FF+JWV, Araniko Highway",,0,False,Prime Commercial Bank Ltd. Gatthaghar Branch,3.5,0,https://www.google.com/maps/search/?api=1&query=Prime%20Commercial%20Bank%20Ltd.%20Gatthaghar%20Branch&query_place_id=ChIJ5XyUxRIa6zkRtBlD3wSyGB8,0,http://www.primebank.com.np/,38.0,1,0
,,,,True,"M9FM+63Q, Madhyapur Thimi 44800, Nepal",0,0,0,0,0,Bank,Bank,12982800424406931109,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a6e3a9a742d:0xb42c2c333e90d6a5,,10 AM to 3 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxcoIagLrKtuLyts9bpWfLrKeFS_jQC4jmFaqIUCzQOQHvUrhdkstwHFRBsNzHQ-RBw-m3lsQXetci7JsnVsYYTHCbPfSTZ5LYvWS7G8wcEeZaXOAc9m_aouSmcMDhXPNRNb_nrWA=w426-h240-k-no,12,,,,,True,False,/g/1tdnv9cv,en,27.673083,85.3827282,27.673083,85.3827282,27.673083,85.3827282,0,Bank,Machhapuchchhre Bank Limited,,Monday,10 AM to 3 PM,False,+977 1-6633419,+97716633419,ChIJLXSaOm4a6zkRpdaQPjMsLLQ,ChIJLXSaOm4a6zkRpdaQPjMsLLQ,44800,44800,,8,2.8,0,18,0,0,0,0,0,18,2025-11-14T10:20:19.050Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37957397800257,17z?hl=en",bank,bank,,M9FM+63Q,माछापुच्छ्रे बैंक लिमिटेड,0,False,Machhapuchchhre Bank Limited,2.8,0,https://www.google.com/maps/search/?api=1&query=Machhapuchchhre%20Bank%20Limited&query_place_id=ChIJLXSaOm4a6zkRpdaQPjMsLLQ,0,,28.0,0,0
,True,,,True,"M9FF+G32, Araniko Highway, Madhyapur Thimi 44800, Nepal",0,0,0,0,0,Bank,Bank,16422820855271831081,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1b66a8467cb9:0xe3e9948e585ab629,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxH3Sn7r05Ds7roc6YVDWzPyuD8o7X3pAkilG1IBCOA1zPnNTOgitwr92SA6Y0rHxl9e-SPFkM-ELMLBPP0Aw9r2GpDi4q7UDtjgsCKBvAfFpX2XXFFijuGfRjVcTMXIKOz3AFK=w426-h240-k-no,11,,True,,,True,False,/g/11fqsxq987,en,27.6737574,85.3726543,27.6737574,85.3726543,27.6737574,85.3726543,0,Bank,Kumari Bank Limited,Gatthaghar,,0,False,,,ChIJuXxGqGYb6zkRKbZaWI6U6eM,ChIJuXxGqGYb6zkRKbZaWI6U6eM,44800,44800,,9,3.5,0,19,0,0,0,0,0,19,2025-11-14T10:20:19.050Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37957397800257,17z?hl=en",bank,bank,,"M9FF+G32, Araniko Highway",कुमारी बैंक लिमिटेड,0,False,Kumari Bank Limited,3.5,0,https://www.google.com/maps/search/?api=1&query=Kumari%20Bank%20Limited&query_place_id=ChIJuXxGqGYb6zkRKbZaWI6U6eM,0,,0.0,0,0
,,,,True,"M9FF+FCF, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Bank,Bank,1903451363044244210,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1b9d2ada3e6b:0x1a6a6aee057c3af2,,10 AM to 3:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzHf3OMZMvBdrfNiOuODyw2GNNMBU7SuoqVtXM6v_vK1ECmfNPcoWZJ6mR1oGXJQHcIkVKApL4egY3WkHjyAqCtZFWK1InlTZ5Z4SFHsjLCZY4yN5eH_1grhMYh1HfHQQlAZXG65j5LgWC7=w408-h544-k-no,13,,,,,True,False,/g/11s0wkzjkf,en,27.6736921,85.3735331,27.6736921,85.3735331,27.6736921,85.3735331,0,Bank,NMB Bank Limited,Gatthaghar,Monday,10 AM to 3:30 PM,False,+977 1-5901262,+97715901262,ChIJaz7aKp0b6zkR8jp8Be5qaho,ChIJaz7aKp0b6zkR8jp8Be5qaho,44600,44600,,14,3.6,0,38,0,0,0,0,0,38,2025-11-14T10:20:19.050Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37957397800257,17z?hl=en",bank,bank,,M9FF+FCF,,0,False,NMB Bank Limited,3.6,0,https://www.google.com/maps/search/?api=1&query=NMB%20Bank%20Limited&query_place_id=ChIJaz7aKp0b6zkR8jp8Be5qaho,0,https://www.nmbbanknepal.com/,31.0,0,0
,,,,True,"M9FP+7G4, Araniko Highway, Madhyapur Thimi 44800, Nepal",0,0,0,0,0,Bank,Bank,17179197397611107817,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a6550d44c49:0xee68c5038aecd5e9,,10 AM to 5 PM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH8KQ2nIqA2D1Ak79VjSC7bFuqRCkdZP__LRg_UVkbk3dR2WCtZm54OiEGVJ9-GZFImV3HasF4biqbKm8g2m5EJXkk66fy0HZcBSGWMel_70dRMOflcwihqN9sShfXhsuOKi0eOFWVzalWWNRg8vtW9OCq9m17WWg3zJI455_9nCLTjHZ3qXe7jBd_W0y1YUXiCzwI=w408-h306-k-no,10,,,,,True,False,/g/11b6p_x3m3,en,27.6731368,85.3863172,27.6731368,85.3863172,27.6731368,85.3863172,0,Bank,Prime Bikas Bank,,Monday,10 AM to 5 PM,False,+977 1-6639178,+97716639178,ChIJSUzUUGUa6zkR6dXsigPFaO4,ChIJSUzUUGUa6zkR6dXsigPFaO4,44800,44800,,15,4.5,0,6,0,0,0,0,0,6,2025-11-14T10:20:19.050Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37957397800257,17z?hl=en",bank,bank,,"M9FP+7G4, Araniko Highway",कैलाश विकास बैंक,0,False,Prime Bikas Bank,4.5,0,https://www.google.com/maps/search/?api=1&query=Prime%20Bikas%20Bank&query_place_id=ChIJSUzUUGUa6zkR6dXsigPFaO4,0,,42.0,0,0
,,,,True,"M9FF+M3M, Araniko Highway, Madhyapur Thimi Muncipality 44811, Nepal",0,0,0,0,0,Bank,Bank,6553384643049839957,Madhyapur Thimi Muncipality,True,0,NP,NP,0,0,0,0,0x39eb1a125a76b37b:0x5af24c9c8d7c5d55,,10 AM to 4 PM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGTbhSFWHvObSZygShxl6tQ06WEY3nB-84Lawj3D3mx19lSsgsmAPeRM3-gywPSmSXen4A6MKGj3ettzSZ96CyKF-EOtKyI8iE1W2pvR6twe3SFaU8l9MxW7kzu5reaUlZqf1BzVDdgglF3lFRVTgWlTx4aBdVDscIRDScbKQIEEvZpHg1RJ8gHimvl8PeKXFZeEdM=w408-h306-k-no,7,,,,,True,False,/g/1w3w1gmp,en,27.6742161,85.3726825,27.6742161,85.3726825,27.6742161,85.3726825,0,Bank,Agricultural Development Bank Limited,Gatthaghar,Monday,10 AM to 4 PM,False,,,ChIJe7N2WhIa6zkRVV18jZxM8lo,ChIJe7N2WhIa6zkRVV18jZxM8lo,44811,44811,,16,3.5,0,11,0,0,0,0,0,11,2025-11-14T10:20:19.050Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37957397800257,17z?hl=en",bank,bank,,"M9FF+M3M, Araniko Highway",कृषि विकास बैंक लिमिटेड,0,False,Agricultural Development Bank Limited,3.5,0,https://www.google.com/maps/search/?api=1&query=Agricultural%20Development%20Bank%20Limited&query_place_id=ChIJe7N2WhIa6zkRVV18jZxM8lo,0,http://www.adbl.gov.np/,36.0,0,0
False,,,,True,"Anantalingeshwar 44600, Nepal",0,0,0,0,0,Bank,Bank,9429215953182672586,Anantalingeshwar,False,0,NP,NP,0,0,0,0,0x39eb1b18eae8bb1d:0x82db4df387e646ca,,9:45 AM to 3:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzJSHLb9UsbRg-u9c8-QBLDar05xoYSKDMKXFPd-1M6x97YxxFxWBGCS6kKnp4xXZAAX5EhojT8tHBY02cmtVjDRtsixIVeYl2Kn3sN2LyQl5NHai4Tw_tBEODPssUBwZEdW4wC=w408-h306-k-no,30,False,,,,True,False,/g/11g0kdrkvt,en,27.6654417,85.3662755,27.6654417,85.3662755,27.6654417,85.3662755,0,Bank,NIC ASIA Bank Balkot Branch,Balkot,Monday,9:45 AM to 3:30 PM,False,+977 1-6637769,+97716637769,ChIJHbvo6hgb6zkRykbmh_NN24I,ChIJHbvo6hgb6zkRykbmh_NN24I,44600,44600,,18,3.0,0,19,0,0,0,0,0,19,2025-11-14T10:20:19.050Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37957397800257,17z?hl=en",bank,bank,,,एनआईसी एशिया बैंक लि. बालकोट शाखा,0,False,NIC ASIA Bank Balkot Branch,3,0,https://www.google.com/maps/search/?api=1&query=NIC%20ASIA%20Bank%20Balkot%20Branch&query_place_id=ChIJHbvo6hgb6zkRykbmh_NN24I,0,https://www.nicasiabank.com/,32.0,1,0
,,,,True,"M9FC+P8X Bus Stand, Araniko Highway, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Bank,Bank,13397467209383769461,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1bd787ba394b:0xb9ed5d71b1437575,,9:30 AM to 4 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwqhlJj-TvgBGBCmBuQVkwQx_-kdD-Ic-JIu0jsFxh5h9jsxuxF0pWecIA_whGB6CLlhc9IjkDF-umljgEVqvNs--n_D8HN3SRsEP3Zg0v7zzX-X38m1-1LQS5p5rtgykfCt0EQnQ=w408-h306-k-no,15,,,,,True,False,/g/11mhlqmsmr,en,27.6743583,85.3708735,27.6743583,85.3708735,27.6743583,85.3708735,0,Bank,"Sanima Bank, Gathhagar Branch",Gatthaghar,Monday,9:30 AM to 4 PM,False,,,ChIJSzm6h9cb6zkRdXVDsXFd7bk,ChIJSzm6h9cb6zkRdXVDsXFd7bk,44600,44600,,19,3.8,0,19,0,0,0,0,0,19,2025-11-14T10:20:19.051Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37957397800257,17z?hl=en",bank,bank,,"M9FC+P8X Bus Stand, Araniko Highway","सानिमा बैंक, गठ्ठाघर शाखा",0,False,"Sanima Bank, Gathhagar Branch",3.8,0,https://www.google.com/maps/search/?api=1&query=Sanima%20Bank%2C%20Gathhagar%20Branch&query_place_id=ChIJSzm6h9cb6zkRdXVDsXFd7bk,0,,84.0,0,0
,,,,True,"M9FP+7XC, Araniko Highway, Madhyapur Thimi 44800, Nepal",0,0,0,0,0,Bank,Bank,7339840602082069134,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1b8d4b14255f:0x65dc5a23b3174a8e,,10 AM to 4:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXcDhDFpejVHi6thqJK2lMKs5VTv8EKCDci42KIk60NUKu324nu8-Fjy952AfGhi7xQOMcV5OOstGqSY9PJAIMcTsMnTDwAFVpH-bXUV0nt1B6dMWhfk6lLTQu5gl51eHIUqvj1Q=w408-h544-k-no,9,,,,,True,False,/g/11sbpcsjd0,en,27.6732068,85.3873588,27.6732068,85.3873588,27.6732068,85.3873588,0,Bank,"Sanima Bank ,Thimi Branch",,Monday,10 AM to 4:30 PM,False,,,ChIJXyUUS40b6zkRjkoXsyNa3GU,ChIJXyUUS40b6zkRjkoXsyNa3GU,44800,44800,,20,2.4,0,10,0,0,0,0,0,10,2025-11-14T10:20:19.051Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37957397800257,17z?hl=en",bank,bank,,"M9FP+7XC, Araniko Highway",,0,False,"Sanima Bank ,Thimi Branch",2.4,0,https://www.google.com/maps/search/?api=1&query=Sanima%20Bank%20%2CThimi%20Branch&query_place_id=ChIJXyUUS40b6zkRjkoXsyNa3GU,0,,36.5,0,0
,,,,,"MF36+J2F, Araniko Highway, Suryabinayak, Nepal",0,0,0,0,0,Bank,Bank,11659886601317226120,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb0f0dc99eada1:0xa1d03d1650d99688,,7 AM to 2 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYq0bXwXHfCDrC3AWVYXmZWFbPc-TaAbnnh8sWdjMR_g1vQcbt1hziyw9G2OeIQYHGo3QZc2XhcTYaqxuY7OP5DcCMVpV6glhJz_kXggp3mQjMbBASD60Vll0N8TaWQMBe1r8NWQ=w426-h240-k-no,8,,,,,,False,/g/11f4qxyy6x,en,27.654067,85.4600435,27.654067,85.4600435,27.654067,85.4600435,0,Bank,Simal SACCOS,Nalinchok,Monday,7 AM to 2 PM,False,+977 1-6540787,+97716540787,ChIJoa2eyQ0P6zkRiJbZUBY90KE,ChIJoa2eyQ0P6zkRiJbZUBY90KE,,,,1,4.0,0,1,0,0,0,0,0,1,2025-11-14T10:20:34.320Z,"https://www.google.com/maps/search/bank/@27.64968049306757,85.4568408175979,17z?hl=en",bank,bank,,"MF36+J2F, Araniko Highway",,0,False,Simal SACCOS,4,0,https://www.google.com/maps/search/?api=1&query=Simal%20SACCOS&query_place_id=ChIJoa2eyQ0P6zkRiJbZUBY90KE,0,,42.0,0,0
,,,,,"M978+WQJ, Anantalingeshwar 44600, Nepal",0,0,0,0,0,Bank,Bank,11527357417897377205,Anantalingeshwar,True,0,NP,NP,0,0,0,0,0x39eb1bdd7a17f90d:0x9ff9667f3cbcbdb5,,10 AM to 3 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxHvOsBYDJozoKDdSQ4Cc6aWvJEwl7HJwepGYlSKSmygno0dGIqN5DsirG_0Mcm5aLEU6IYoDiyVuqrorl7sVzJ72QAJadqu-9eG1DNKzGNHmEi7PkJxEVQ0ULeiaXpBS5QkMAVAA=w533-h240-k-no,7,,,,,,False,/g/11vf9zwwc8,en,27.6654177,85.3666323,27.6654177,85.3666323,27.6654177,85.3666323,0,Bank,Sanima Bank Balkot Branch,Balkot,Monday,10 AM to 3 PM,False,,,ChIJDfkXet0b6zkRtb28PH9m-Z8,ChIJDfkXet0b6zkRtb28PH9m-Z8,44600,44600,,2,5.0,0,2,0,0,0,0,0,2,2025-11-14T10:20:47.728Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37098877360309,17z?hl=en",bank,bank,,M978+WQJ,,0,False,Sanima Bank Balkot Branch,5,0,https://www.google.com/maps/search/?api=1&query=Sanima%20Bank%20Balkot%20Branch&query_place_id=ChIJDfkXet0b6zkRtb28PH9m-Z8,0,,35.0,0,0
,,,,,"Suryabinayak Municipality-02 Redcross Chowk, 44800, Nepal",0,0,0,0,0,Bank,Bank,10883671837741855169,Anantalingeshwar,False,0,NP,NP,0,0,0,0,0x39eb1bb5eaf44d03:0x970a91df4c86b1c1,,10 AM to 4:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxUNJvH4ul2tsKxo4DN70dY6sxKha0OY_F5v6UVjN2K6wINua4dfXfLFcg7wMxNnAMjN5rMOW1eXGXo4hCsqXgwDrKRIjGSnVBsgEV77MYl0YRp_CJDJR6wngGQ4EuRwUhDtXk=w408-h543-k-no,7,,,,,,False,/g/11rsh24m56,en,27.6703413,85.3648844,27.6703413,85.3648844,27.6703413,85.3648844,0,Bank,Mega Bank,Balkot,Monday,10 AM to 4:30 PM,False,+977 1-6635102,+97716635102,ChIJA0306rUb6zkRwbGGTN-RCpc,ChIJA0306rUb6zkRwbGGTN-RCpc,44800,44800,,3,4.0,0,8,0,0,0,0,0,8,2025-11-14T10:20:47.728Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37098877360309,17z?hl=en",bank,bank,,Suryabinayak Municipality-02 Redcross Chowk,मेगा बैंक,0,False,Mega Bank,4,0,https://www.google.com/maps/search/?api=1&query=Mega%20Bank&query_place_id=ChIJA0306rUb6zkRwbGGTN-RCpc,0,,37.5,0,0
,,,,True,"M9F7+MXX, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Bank,Bank,3009810513104211208,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a1a84621a6b:0x29c4feb70ad00d08,,9:30 AM to 4:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdfhaNh6tj1y3gnTuy-5v6WKE4hQVxVeoqnBR-qD8Gq4EKmdOKsRS8hbC1CVO8ZdoHit-ucMoyr-KGheIj3xMMJNoxL5h57kYL9b8vNq9e_vAowUmOnDgnXGvPaFVOXijLoAo=w408-h725-k-no,33,,,,,True,False,/g/1jglvjy3h,en,27.6742302,85.3649806,27.6742302,85.3649806,27.6742302,85.3649806,0,Bank,Nepal Investment Bank Limited,Kausaltar,Monday,9:30 AM to 4:30 PM,False,+977 1-6639265,+97716639265,ChIJaxpihBoa6zkRCA3QCrf-xCk,ChIJaxpihBoa6zkRCA3QCrf-xCk,44600,44600,,9,3.1,0,35,0,0,0,0,0,35,2025-11-14T10:20:47.728Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37098877360309,17z?hl=en",bank,bank,,M9F7+MXX,नेपाल इन्भेष्टमेण्ट बैंक लिमिटेड,0,False,Nepal Investment Bank Limited,3.1,0,https://www.google.com/maps/search/?api=1&query=Nepal%20Investment%20Bank%20Limited&query_place_id=ChIJaxpihBoa6zkRCA3QCrf-xCk,0,,39.5,0,0
,,,,True,"M9F8+RQV, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Bank,Bank,7117049343655353897,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a105931ffc9:0x62c4d6ab99811e29,,10 AM to 4 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzg6HhdKsmFXwYpFL1F9E3QVBu4JP5syhrCm51Tf45whoWy1ojkpi5Yz6jtIT-cpCaw2PrvO3X1c73Lp01xXOtCIQUK9S7oFJh6Daaydx2abdFB1gPKAVMAuvPxlj8zv_WLEWijWw=w408-h306-k-no,362,,,,,True,False,/g/11dxm3652t,en,27.6746046,85.3669265,27.6746046,85.3669265,27.6746046,85.3669265,0,Bank,Laxmi Bank Limited Kaushaltar Branch,Kausaltar,Monday,10 AM to 4 PM,False,+977 1-6639690,+97716639690,ChIJyf8xWRAa6zkRKR6BmavWxGI,ChIJyf8xWRAa6zkRKR6BmavWxGI,44600,44600,,12,3.1,0,25,0,0,0,0,0,25,2025-11-14T10:20:47.728Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.37098877360309,17z?hl=en",bank,bank,,M9F8+RQV,लक्ष्मी बैंक,0,False,Laxmi Bank Limited Kaushaltar Branch,3.1,0,https://www.google.com/maps/search/?api=1&query=Laxmi%20Bank%20Limited%20Kaushaltar%20Branch&query_place_id=ChIJyf8xWRAa6zkRKR6BmavWxGI,0,,34.0,0,0
