name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl,dine_in,takeout,delivery,breakfast,lunch,dinner,vegetarian,coffee,alcohol,beer,wifi,casual,family_friendly,tourists,cash_only,wheelchair_accessible_entrance
Kalinchowk Party Palace,Banquet hall,Banquet hall,Banquet hall,"M983+FGP, Unnamed Road, 44600, Nepal","M983+FGP, Unnamed Road",Tikathali,,,44600,NP,27.6662238,85.3538205,+977 984-1461421,+9779841461421,,ChIJ1xqfCsYZ6zkRjQHaVyK6Uws,ChIJ1xqfCsYZ6zkRjQHaVyK6Uws,138,3.3,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweowpeP3LQZvXU-dpexINOZXlxYuEXNxrG9-5gsfIpVNd0W5Yo4c0tKHvju_MxaXwXaRHPCpR1gr0qYjbtM34FHD6BJi2hM_51alwV5QDyVk9vHcUfPJIthfUU1E0TGsNRvhpePffQ=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harshah Griha,Banquet hall,Banquet hall,Banquet hall,"M8FQ+MMH, Lalitpur 44600, Nepal",M8FQ+MMH,,Lalitpur,,44600,NP,27.6742124,85.339236,,,,ChIJ7_bwSQAZ6zkRkyElQlmk0RQ,ChIJ7_bwSQAZ6zkRkyElQlmk0RQ,146,0.0,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQNeLmWTk0Hzyo1h9kA7r-4AuJ2QTvSIQjBOOH1CMv3o48ZqSA58j9GD7PLahTsrrFpampZBIyKZWdi7HHY18kcTMi0MPv43Ve5YgwzG_VYCVSw4dFUQxrspfcIUEaeJaMcleK2jKrsrDy=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taj Banquet Hall,Banquet hall,Banquet hall,Banquet hall,"109 New Baneshwor Rd, Kathmandu 44600, Nepal",109 New Baneshwor Rd,Koteshwor,Kathmandu,,44600,NP,27.6834141,85.3484353,+977 981-3716653,+9779813716653,,ChIJVxKDzIwZ6zkRSazQYxYX8WY,ChIJVxKDzIwZ6zkRSazQYxYX8WY,106,3.8,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwzyYU0mEbP31wHGY1h9eUvOmyYrTK2WU6bUM2KvuiH4gg9N4s1HHny4LHmegEwxnkyxfrkeJSeJ_7p6XIKmc7Z5uAYROxunDkyMxIsJa6XuKu-r2bJdkXpvybJQDrPKrXkGnZYQ=w408-h307-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Min Bhawan Party Palace,Banquet hall,Banquet hall,Banquet hall,"M8QR+476, Kathmandu 44600, Nepal",M8QR+476,New Baneshwor,Kathmandu,,44600,NP,27.6877794,85.340631,,,,ChIJexXBoMMZ6zkRUKJcos1JbHI,ChIJexXBoMMZ6zkRUKJcos1JbHI,131,4.8,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepAy6JUCjCoKNuhxjZr1yQHyoKIoG0HzYCg4MFFvEbSPHZ35qmCID8Z0ZJj60li7U5QXSQ_2tcJHAcO_VIb8hnDSs_cKKAs0ENVqOKvusWJgpavmIXV-8GdPidNeZmKaD8HFCb8=w408-h725-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kalinchowk Khadka Party Palace,Banquet hall,Banquet hall,Banquet hall,"M8HV+2C9, Shri Shanta Marg, Kathmandu 44600, Nepal","M8HV+2C9, Shri Shanta Marg",Koteshwor,Kathmandu,,44600,NP,27.6775367,85.343598,,,,ChIJ4eZtU3EZ6zkRJ_2VnMmxUUk,ChIJ4eZtU3EZ6zkRJ_2VnMmxUUk,141,3.7,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerC2yKrVx1hZNvsUKH6UoHAStv3mgF2cZl-ser2P6ijoi8yVC6PyZc6ZY6CPWrNBi8k2dZPwPOsyYbCmj661fcSfvoVrZ0geOQrc9y6xSHqTnpz49df0jzaOdBQf0ZPW1VQW1q34Q=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arpan Banquet,Banquet hall,Banquet hall,Banquet hall,"Bhaktithapa Rd, Kathmandu 44600, Nepal",Bhaktithapa Rd,New Baneshwor,Kathmandu,,44600,NP,27.6907424,85.3346355,+977 1-4566861,+97714566861,http://arpanbanquet.com/,ChIJKXpn4aEZ6zkRJuvwsfVw6I0,ChIJKXpn4aEZ6zkRJuvwsfVw6I0,19,4.0,0,12.0,8 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0lt7U98QwYRf3VEPzpeFsKpXft9f_pTLd-ktZoYkiEYDcCZ8iWXuMshmQ7jr4n9dbkQiANT2xH9yXtGMZbuRf2LNeB-ro7x6pTuodRE43urO-wH5Y8dbZgkShhn4KQ37yITRX8Q=w408-h611-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rose Banquet,Banquet hall,Banquet hall,Banquet hall,"M8CR+HF6, Lalitpur 44600, Nepal",M8CR+HF6,,Lalitpur,,44600,NP,27.6714024,85.3411421,+977 985-1092725,+9779851092725,,ChIJdy8MZO8Z6zkRGgwtE3nkr70,ChIJdy8MZO8Z6zkRGgwtE3nkr70,160,3.3,0,0.0,0,False,True,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6u65i2JqFyzM4WIBpyvozjmi5NpgPnIrZx27QkPtHNljP6NsmX5jEX1j5tmsofAKAAbWY9CWTel_BN--a1N2GRCzG5XJ8nD23QGBkEhg7d382fj9sOG597avRMTzdDT6DwKP2=w493-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indrasan Banquet,Banquet hall,Banquet hall,Banquet hall,"M9F4+GG7, Madhyapur Thimi 44600, Nepal",M9F4+GG7,,Madhyapur Thimi,,44600,NP,27.6737993,85.3562895,+977 985-1090156,+9779851090156,,ChIJBwo6DR0a6zkR5URrwoM6-50,ChIJBwo6DR0a6zkR5URrwoM6-50,129,3.7,0,14.0,7 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq74OIDjRbhrjIw3g9mrdkwLSaS8kwwv-6Uy3ND9Kb6hy1gHqOK2T_HGPJzPH9_N8S7u44VsONig6iINOiAmTLjcEy5A-A4Ne7dY9aF1LlXvoa3SuDGqk6msFP9Sdz2hYdizjnz=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dibyashwari Party Palace,Banquet hall,Banquet hall,Banquet hall,"M9F5+QJ7, Madhyapur Thimi 44600, Nepal",M9F5+QJ7,Lokanthali,Madhyapur Thimi,,,NP,27.6744226,85.3590563,+977 1-6635253,+97716635253,,ChIJWTxhihwa6zkRztJpqgJbX-0,ChIJWTxhihwa6zkRztJpqgJbX-0,121,3.5,0,12.0,7:30 AM to 7:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernEg3ijvUp1SFMwOMtL_-7Q0iAAr7zsJc8jkRaso3b1bHjczEjzEtz1t5SlxDd8V9TLUTDr65WlX3czXcxnHHU8s8fwzfs7y5-sFwNNt3q1HWBAMjT3nET3FQJSH7uRJtD4PVD=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahadevsthan Banquet,Banquet hall,Banquet hall,Banquet hall,"कोटेश्वर-३५, Sahyoginagar Marga, 44600, Nepal","कोटेश्वर-३५, Sahyoginagar Marga",Koteshwor,Kathmandu,,44600,NP,27.680435,85.3425388,+977 985-1172698,+9779851172698,,ChIJMfyPlOwZ6zkRGg7JUWu_M3s,ChIJMfyPlOwZ6zkRGg7JUWu_M3s,125,3.7,0,11.0,7 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerCNT5cfhdunZE6KCnbTeQjRYptxj7pFThUZm-uB-BX2_UAFiL1zRPiUDGLEEbTBP8vYl7aSKHbsaEEa53Sy_eQW6zjpcaSwUK5TtV7s28Dczi7emg7ncH7QuoP402ZZKyg1INv=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Durbar,Banquet hall,Banquet hall,Banquet hall,"Kathmandu 44604, Nepal",,Jadibuti,Kathmandu,,44604,NP,27.6749192,85.3539025,+977 1-5918192,+97715918192,http://www.samratdurbar.com.np/,ChIJK1HOTnMZ6zkRRS63xhYIb2I,ChIJK1HOTnMZ6zkRRS63xhYIb2I,134,3.8,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerW-HSmmAosTZnXHHrWDANWfuGLGAo1sKgm4diRE0pcRaphnorEvSe-mhACAe8Pi9f6C7HM3Kt_cWk2_qlVGuNvMwTyWHSn28NbgeNt-vUqmXci6LAcSEnAclqOWs9QZTBZIqRrew=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Newa Bhwoye Chhen and Party Palace, Jwagal",Banquet hall,Banquet hall,Banquet hall,"lane 44600, Nepal",,Jwagal,lane,,,NP,27.6832585,85.3258545,+977 984-1398360,+9779841398360,,ChIJh6dD6scZ6zkRGjKLdFvBbt0,ChIJh6dD6scZ6zkRGjKLdFvBbt0,104,3.8,0,12.0,7 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3XohajgQDuiFxhMRfBGqGMeXanBA8NghkTX6QxLF2wj84DuWI1N-18iipO5sg9JObCcEj9i9MBaXNxEAE2CmImpVOU0xMv86igxmyD0AE8xmzTrMbYobLsEhUIdMAnIsLJakJVeFrxb2A=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishna Catering Service,Banquet hall,Banquet hall,Banquet hall,"Kirtipur Rd, Kirtipur 44618, Nepal",Kirtipur Rd,,Kirtipur,,44618,NP,27.6742188,85.2807126,+977 985-1050490,+9779851050490,,ChIJAw4GcA4Y6zkRZ4Koex5A_50,ChIJAw4GcA4Y6zkRZ4Koex5A_50,82,3.8,0,13.0,7 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqMkhNYgpCkFKkAMvv63vkSaMoVF_Beoi3NWTkiBUW3CYgK0yGRqXem9CDZ-nTmVU4AUjspdYiT_iE6FViVm1nKW0SYb9C2ff5MZIYZH26gGr3WJHbfR3C4nRnEIjQCvl-XOF_X=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPV,Banquet hall,Banquet hall,Banquet hall,"Kathmandu 44600, Nepal",,Kalanki,Kathmandu,,44600,NP,27.693105,85.280654,+977 985-1198505,+9779851198505,,ChIJq-O-bWkY6zkR7b93EpcXDdc,ChIJq-O-bWkY6zkR7b93EpcXDdc,84,3.5,0,16.0,6 AM to 10 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepA3hpaFm2ZUDu04NqaZednkj6Ay4uMA8g75qD7joUwYr6kenlTYCE-UFoDoTu7SOXlX30frpIWk9ysSVEq9j7oxNdhHqRJXiqMtLP1X2H1jHS_PnvAa6kYeE1WT8UiGPjIbn-v=w408-h725-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buddha Party Palace Siddhipur Branch,Banquet hall,Banquet hall,Banquet hall,"J9W5+Q99, Nepal",J9W5+Q99,वरचा,,,,NP,27.6469142,85.3584818,+977 981-3773515,+9779813773515,,ChIJRWZdSgAR6zkRPOVMsHOD918,ChIJRWZdSgAR6zkRPOVMsHOD918,86,3.8,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweocYxFrOPmQowy1LlllaPzUzAYSio9KVwTysbEGvtSmuLIRC6Rw_ziYZ8dAMANovTsqrF16h-EgiU5leQ4my0E8p0t3I15nNhn5BeT0TwBCsNdoPk09EgWv_02xV_C86VLNYGAR=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lotus Party Palace,Banquet hall,Banquet hall,Banquet hall,"M8JR+GJ4, Kathmandu 44600, Nepal",M8JR+GJ4,Koteshwor,Kathmandu,,44600,NP,27.6812542,85.341585,+977 1-4155091,+97714155091,,ChIJs9l95-wZ6zkRZjtRDiLbi-A,ChIJs9l95-wZ6zkRZjtRDiLbi-A,84,3.6,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRgDNI9WmErY_IrkARrG3ME8CXiVZlkD1MI_eDf_cR1T1aqkLTEQy1Ef9HTqspSCkl-araNIHTRCqqLzIKskU2geZGEhC_1kvdLxMEgwEUv4IDc79kPxBBH_uEYCiH3FlepRKS=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bishranti Hospitality and Party Palace,Banquet hall,Banquet hall,Banquet hall,"Prayag Marg, Kathmandu 44600, Nepal",Prayag Marg,New Baneshwor,Kathmandu,,44600,NP,27.6933925,85.3456666,+977 984-1035230,+9779841035230,,ChIJlUqGfgAZ6zkRBnziWeEkemg,ChIJlUqGfgAZ6zkRBnziWeEkemg,82,4.4,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerf2rU7fxTmXtdVV7sS0vXOkJZZWF-MuZW7fi37u5rvgBrY__yvVE9VAitdtsk1J66w9i8A8H1Nb5ouGNkg5lvQDK6RgDtip4shOS7vQTpFytJSMkgxX0wfeooJhC3n4pEPV5rsYAaH_Ng=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Event management,Banquet hall,Banquet hall,Banquet hall,"M8H8+2Q6 Namaste supermarket, Lalitpur 44600, Nepal",M8H8+2Q6 Namaste supermarket,Patan Dhoka,Lalitpur,,,NP,27.6775383,85.3169024,+977 1-5525015,+97715525015,,ChIJTcevjmwZ6zkRm3C-BEMiVgI,ChIJTcevjmwZ6zkRm3C-BEMiVgI,78,5.0,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqK5U1oRq_xZ2Ugbf6pBl5ZNLIUjk1-ugpr6JLQbDQ5xe4JdJd_4_T5N2Aa6K3g_iUCJXb-o5CjSyW4fDXjYP_xJH6r9m-cZT-dwLE1blXBwXKscBknwOeCCX0RyUwr03jdJAy9=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jadibuti Indreni Banquet,Banquet hall,Banquet hall,Banquet hall,"Surya Laxmi Complex, Kathmandu 44600, Nepal",Surya Laxmi Complex,Jadibutti,Kathmandu,,44600,NP,27.6750954,85.351455,+977 985-1019313,+9779851019313,https://indrenibanquet.com/,ChIJHZP6eKAZ6zkR1kfb3U97nmk,ChIJHZP6eKAZ6zkR1kfb3U97nmk,128,3.9,0,15.0,7 AM to 10 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipNGquRkvzStK74wGMRq2rc00DrTtABg2rOBgdfx=w630-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taudaha Banquet and Restaurant,Banquet hall,Banquet hall,Banquet hall,"J7XM+V43 Taudaha Fast Food, Taudaha Trail, Kirtipur 44600, Nepal","J7XM+V43 Taudaha Fast Food, Taudaha Trail",Chobhar,Kirtipur,,44600,NP,27.6498374,85.2832495,+977 1-5314715,+97715314715,,ChIJ21grfokX6zkRkQCjS0X58c8,ChIJ21grfokX6zkRkQCjS0X58c8,73,3.9,0,11.5,9 AM to 8:30 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipNLUfEF5rNm3eS-0TfmX78laPeDiN12I0BSyV5d=w630-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandragiri Party Palace,Banquet hall,Banquet hall,Banquet hall,"M7M4+WFH, KULANGA-Satungal, Chandragiri 44600, Nepal","M7M4+WFH, KULANGA-Satungal",Satungal,Chandragiri,,44600,NP,27.6853631,85.2549876,+977 985-1158499,+9779851158499,https://www.facebook.com/profile.php?id=100054577774710&mibextid=ibOpuV,ChIJO3pAdZQi6zkR9f-nyHn4rsM,ChIJO3pAdZQi6zkR9f-nyHn4rsM,75,3.6,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEL1IS5PSgniL9dUbDacB0iIw5iI67YuF0tS06MkKQrSVjoSDCe2B1Y25rkn8Y7Y3yhtrE7L0R_WAppzoz_3JxiGwJcgoqb8iMlNwmMuPanmei3-kF8_xJaI2FLutMMjrW59dSNVXL6V_Z=w533-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trishakti Banquet,Banquet hall,Banquet hall,Banquet hall,"M6PR+MR6, Road, Chandragiri 44600, Nepal","M6PR+MR6, Road",Mahadevthan,Chandragiri,,44600,NP,27.686652,85.242031,+977 984-1362407,+9779841362407,,ChIJlznmvLMj6zkRKGdB3Eo_C8Q,ChIJlznmvLMj6zkRKGdB3Eo_C8Q,68,3.7,0,13.0,8 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerDu6roijIGBw4LyO9I5Y2EXmYgEkTLRpApIuHoZflfHVWthHY5RZJ8xffqt7wNB0LULlkk5xlE1ue5eQcEV3ro_IXUKFR9Z8SOenmMWdMZE1V9X1QKOD9bg1_Nr_mNUXzpojrxcuKQ-kRI=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shiva Shakti Party Palace,Banquet hall,Banquet hall,Banquet hall,"M8JR+8QR, Mahadevsthan Marg, Kathmandu 44600, Nepal","M8JR+8QR, Mahadevsthan Marg",Koteshwor,Kathmandu,,44600,NP,27.6808562,85.3418775,+977 984-2935926,+9779842935926,,ChIJ4VSmRwAZ6zkR7CvCx1Jyojg,ChIJ4VSmRwAZ6zkR7CvCx1Jyojg,123,3.5,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqCgTPcNtnYDPLueh0wGkejtHg6jgDKM0nwKm_zDb-IAQwh4ZzL_onLoPNZzZwxrr8c7exUFQ16-V5AUqHyIEy_mcB-6hYuoQQy1l1ZZJLak91zpZzUAYmNx05VH8u7KZJTgL-nSRdYDD9x=w408-h897-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panga Party Venue,Banquet hall,Banquet hall,Banquet hall,"M7FJ+JG7, Panga Rd, Kirtipur 44618, Nepal","M7FJ+JG7, Panga Rd",,Kirtipur,,44618,NP,27.6708925,85.2793025,+977 985-1049811,+9779851049811,,ChIJJ1fAEQ8Y6zkRaM_kIS8SdE4,ChIJJ1fAEQ8Y6zkRaM_kIS8SdE4,69,3.8,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6cnLMODDXoSFUfHHTTSP5-iMe8U5uMeS2cfV09s5OyryOQzgvR9GeUbIhL3a-K4f-ZJwHWWYxFRL75mZ5bih_2-r-ouJ9Y8k7w4aKNfqyEUpE4v40ba-QhlU9H6LkEt5j9qEL=w408-h271-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tropical Island,Banquet hall,Banquet hall,Banquet hall,"Lalitpur 44600, Nepal",,Bhaisepati,Lalitpur,,44600,NP,27.6535299,85.3068198,+977 976-7474747,+9779767474747,,ChIJIRjIYQAX6zkR5fhHULeLfXk,ChIJIRjIYQAX6zkR5fhHULeLfXk,66,4.5,0,13.5,7:30 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipMgkJbV3zq2k9xYvrH1ojrPlQCMCpalIR2w81ro=w408-h271-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Majestic Palace,Banquet hall,Banquet hall,Banquet hall,"M896+456, Lalitpur 44600, Nepal",M896+456,Ekantakuna,Lalitpur,,44600,NP,27.6677761,85.3103905,,,,ChIJiXlPfAAZ6zkR79fw4j6lDRI,ChIJiXlPfAAZ6zkR79fw4j6lDRI,63,4.8,0,0.0,0,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samal Bhoye Chhe,Banquet hall,Banquet hall,Banquet hall,"M7JF+734, Kirtipur Ring Rd, Kathmandu 44618, Nepal","M7JF+734, Kirtipur Ring Rd",,Kathmandu,,44618,NP,27.6806262,85.2727186,,,,ChIJJaynF-4Z6zkR_S85vmEPg1w,ChIJJaynF-4Z6zkR_S85vmEPg1w,85,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=biJH9FsVIQl4bW-ziIJPEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.8299&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paragliding Nepal,Adventure sports center,Adventure sports center,Adventure sports center,"Araniko Highway, Kathmandu 44600, Nepal",Araniko Highway,New Baneshwor,Kathmandu,,44600,NP,27.6901963,85.3287926,+977 985-1213454,+9779851213454,,ChIJbYFl1BsZ6zkRsvdSX-bISDs,ChIJbYFl1BsZ6zkRsvdSX-bISDs,28,0.0,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rnjpaDEq3QfuEG742KfAtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.67006&pitch=0&thumbfov=100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashok Party Palace,Banquet hall,Banquet hall,Banquet hall,"M8GC+PWR, Mikhabahal - Baliphal Rd, Lalitpur 44700, Nepal","M8GC+PWR, Mikhabahal - Baliphal Rd",Patan Dhoka,Lalitpur,,44700,NP,27.6768639,85.3222644,+977 1-5533004,+97715533004,,ChIJeRtwz8gZ6zkRAwqptd9uZ_o,ChIJeRtwz8gZ6zkRAwqptd9uZ_o,62,3.8,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWJ0RyQglprwPvbS2z5vCTy4rWf4M9xw7hROIvxwUztN_QI6P6WaP4SyrBxU8GlgecL3-Dfqs3hzi_nkQcHP1w2hwZB3Sj5DK9UUe8cWU_I__r7vt3FZVfZXTvyCX62ewL2J7DqDEEK7yh=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Durbar Party Palace,Banquet hall,Banquet hall,Banquet hall,"Kathmandu 44600, Nepal",,Satungal,Kathmandu,,44600,NP,27.6878817,85.2524872,+977 1-5926665,+97715926665,https://www.facebook.com/WhiteDurbarPartyPalace?mibextid=ibOpuV,ChIJA5QDkD4j6zkRgpau6f-a35Q,ChIJA5QDkD4j6zkRgpau6f-a35Q,64,3.7,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoS1s-UoO0rTUgfOFexFcp7Ku1Mjr69lYFQCC-51SYr3rB7nLzSIsOOfKFJgg3k_fdcv0hn8T1qQj67iFXL_rR41DJEIG42Mxff7BC_tNFBtJc72bOcXB_2Dj_lDuIA5OXp-Gp0Ls1aYubi=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siddhartha Cottage,Hotel,Hotel,Hotel,"M8MX+X34, Kathmandu 44600, Nepal",M8MX+X34,Koteshwor,Kathmandu,,44600,NP,27.685042,85.3474923,+977 1-5199101,+97715199101,http://www.siddharthabiz.com/,ChIJv0Jc44wZ6zkR8cU3vFaWt0Y,ChIJv0Jc44wZ6zkR8cU3vFaWt0Y,151,3.8,0,0.0,0,False,False,,https://lh3.googleusercontent.com/p/AF1QipNNjnh75IKXGvjEBewDv0ILUsQxyi6KrJi2Vql2=w408-h255-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sajha Banquet,Banquet hall,Banquet hall,Banquet hall,"shajha shopping center (infront of mental hospital), 44700, Lalitpur 44700, Nepal","shajha shopping center (infront of mental hospital), 44700",Lagankhel,Lalitpur,,44700,NP,27.6671857,85.3219465,,,,ChIJOUj9zOYZ6zkR6S1_S88gP-w,ChIJOUj9zOYZ6zkR6S1_S88gP-w,47,3.9,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqOdC6chcL8zxGT4RDKaYLnVONW6PW-AH8O5TVAKWsAsksBwL0Zm-k711vB8xZ101uHFz4MF9gxWGs6y0umhsLazFTLQof2cyGZbgWXg5GSzKWXwIoi_NlJsq8YeHwwSuKNlCdy=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Party World Banquet,Banquet hall,Banquet hall,Banquet hall,"M8F7+VWX, Lalitpur 44700, Nepal",M8F7+VWX,Jawalakhel,Lalitpur,,44700,NP,27.6747352,85.3148655,+977 1-5523321,+97715523321,,ChIJ9USLlswZ6zkRwxTSGUa99ac,ChIJ9USLlswZ6zkRwxTSGUa99ac,55,3.2,0,10.0,9 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8WC_N4sXwM2wh9JD99oA3KcNHMxCfjDkb4BsRXPmIo8LuYyn4hSkHJXWcMDD_u-Mu27kmYKLk3FIFJ16O-xdrp4EePTzfysWQ5c52i58i6hQUCJsBU0EvjVr6tqc1wE7BmE-vPA=w426-h240-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Jadibuti Banquet,Banquet hall,Banquet hall,Banquet hall,"M9F3+X6J, Unnamed Road, Kathmandu 44600, Nepal","M9F3+X6J, Unnamed Road",Jadibutti,Kathmandu,,44600,NP,27.6782324,85.3546538,,,,ChIJy5FrOV4Z6zkRU1QpeW8tsTs,ChIJy5FrOV4Z6zkRU1QpeW8tsTs,75,3.7,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQ9crQ7eAZc3aBPCkoELHKTxJVkxitDRddk1YhYvR8lDsZMC4XoH4Jm5_HkUej368pppyQ0XDOe0PcGFhec4tFY9RefIluJLffb5CE6OBoljFjq_xMGsfD9xNQI6_KVk2gQYK-nxFfg-Oq=w408-h306-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bekhas Party Venue,Banquet hall,Banquet hall,Banquet hall,"M893+WXQ, Ring Rd, Lalitpur 44600, Nepal","M893+WXQ, Ring Rd",Baghdol,Lalitpur,,44600,NP,27.6698342,85.3049735,+977 1-5190022,+97715190022,,ChIJ7_tYJzAY6zkR6SZEE3XKNr4,ChIJ7_tYJzAY6zkR6SZEE3XKNr4,56,3.8,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepsH4uk-qxu3V-2OWjQzqzP_QQ1iFR_2QftBYZ1tmOicZ5j_WTkRlyeL8x9OS48M9uEdA5YTzxO_0KeFps8QivSDLzjtI0Q3yo9Z6fsis9zeiWoUuUK2MJtzVzB1vC3BRXOmV07Ixy6Pxdr=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siddhi laxmi banquet,Banquet hall,Banquet hall,Banquet hall,"M8FC+C43, Purnachandi Marg, Lalitpur 44600, Nepal","M8FC+C43, Purnachandi Marg",Mangal Bazaar,Lalitpur,,44600,NP,27.6735146,85.3202925,,,,ChIJY3QvFwAZ6zkRI2lkZHdeEE0,ChIJY3QvFwAZ6zkRI2lkZHdeEE0,71,5.0,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweovb171xjbn452EkSo63SjE6JeNba36PogW3fVjhnkYDZuhyxXdK6P6BT9Gy8_DmrfmzmMBfMlsfMiseHKSU5Rv_axe0k7eNADQYMsJXIQ_OLAtagU5BtPe6Y7z5nRs5tD9SRfF=w408-h544-k-no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
