name,category,lat,lng,place_id
Suryabinayak Mission Hospital Pvt.Ltd.,General hospital,27.6538571,85.4595581,ChIJ6dJweQAP6zkRcavs7expo1g
SARVODAYA HEALTH CLINIC PVT LTD,Medical clinic,27.6834075,85.4300708,ChIJP0QqO3Ib6zkR3Qd7wosz07Q
Jhaukhel Clinic,Medical clinic,27.6841433,85.4303512,ChIJhZr4fp4b6zkRWWv9x5zUGhI
Namaste Khwopa Physiotherapy Clinic,Physical therapy clinic,27.6728628,85.4396822,ChIJNepe5iEF6zkRVcy0MuIzEk4
Pushpashree Pharmacy,Pharmacy,27.67822,85.4400214,ChIJM19i9kwF6zkRigJIL-skCpg
Chandeswori Pharmacy,Pharmacy,27.6789287,85.4421879,ChIJ0VKcs7YF6zkRdOLwfMq59sg
Mediland pharmacy and clinic,Pharmacy,27.6780336,85.4393713,ChIJpXGOpqAF6zkRrNBpxS_mNN4
ANSU MILI PHARMACY,Pharmacy,27.6739839,85.4395765,ChIJWUp-BAAF6zkRY9N1fPNQgx0
Suryabinayak Municipal Hospital,Hospital,27.6654523,85.435313,ChIJacH6vwkb6zkRX_Q0wYPhRIA
Charity Donation Department,Hospital,27.6696888,85.4339208,ChIJH9H5aawa6zkRH_JxgVvJvcA
Lifeline 365 Polyclinic,Faculty of pharmacy,27.6634411,85.4261153,ChIJR02FSIsF6zkRr1wzXypX0n0
Cure trade link pvt ltd,Pharmacy,27.6638187,85.4266376,ChIJlTJh3aca6zkRqejX0BchvcY
M.S. Medical,Pharmacy,27.6677125,85.4328453,ChIJK5Ah_Ksa6zkRz2S9bGy2Q-Q
Pusparambarahi Medical Hall,Pharmacy,27.6663225,85.4330677,ChIJ-9aPWpAb6zkR0k9iRB1nxDE
Optimus Health Care Pvt. Ltd.,Pharmacy,27.6633983,85.4238409,ChIJUdO7UwAb6zkR8BXbbA-LqsQ
Khwopa Medisales Pvt. Ltd.,Pharmacy,27.6636811,85.4271119,ChIJKTvP36ca6zkR0YsGua7phO8
Nanda Krishna Pharmacy,Pharmacy,27.6672013,85.4359524,ChIJr77nAhkb6zkRVIDlq2mAwr4
Rojik medical hall,Pharmacy,27.6688889,85.429627,ChIJXdZzHgAb6zkRF_xFLI-AE44
Kastuv Pharmacy,Pharmacy,27.7009282,85.4160012,ChIJRebt2jEb6zkR6x8Qc8fvt78
Barahi dental clinic,Dental clinic,27.6739362,85.441863,ChIJAUhosLoF6zkREATisPnXqeo
Bhaktapur Swastha Clinic,Dental clinic,27.6661939,85.4375827,ChIJE7a5Mqsa6zkRnAYk8zapjNo
Milestone dental clinic,Dental clinic,27.6737075,85.440246,ChIJfZWaBAAF6zkRMTWDVUJw-3U
Dental Department of Changunarayan Hospital,Dentist,27.7077516,85.4402298,ChIJFRV-e0EF6zkR-zfYJtLu7HM
CAN PHARMACY,Pharmacy,27.671771,85.4380469,ChIJn9KA8F4F6zkRCJbee4BzLUY
Baidya Ayurveda Pharma/Sewa,Medical clinic,27.6585661,85.4247509,ChIJ8y0u-AgQ6zkRdae2rGc-tN8
बिराज डेन्टल प्रा.लि.,Dentist,27.6709639,85.4098039,ChIJ7Ur0lLwb6zkRyfZHKdOL-V8
Bhishan Dental Clinic Pvt.Ltd,Dental clinic,27.6722659,85.4055761,ChIJpWH0nOob6zkRLoLe8CPwbzY
स्वास्थ्य चौकी (सूर्यविनायक नगरपालिका ०६) Health Post,Hospital,27.6622237,85.412165,ChIJFYFEawAb6zkReyP7l8-Qp7g
Bhaktapur Pharmacy modeela,Pharmacy,27.6708576,85.4099206,ChIJ8w-MTpoa6zkRGAR9_4BOhl0
Crystal Dental Hospital- Srijananagar Branch,Dental clinic,27.6731875,85.4040625,ChIJH4kHKkcb6zkRaXsnNm4FBp0
Creative Oral Dental Care,Dental clinic,27.672262,85.4064366,ChIJUyw-JAAb6zkRl7s4PeTJd50
Gundu pharmacy and clinic,Pharmacy,27.6502489,85.4109599,ChIJ92SrSgAR6zkROdMSOoXnge4
"Nepal Medical College, Community Hospital.",Hospital,27.700238,85.4255474,ChIJAQDAWNoa6zkRrcwQBKl12W0
Everest Dental Clinic,Dental clinic,27.6842671,85.4113814,ChIJdVc8YH8b6zkR2VU5XLXTVlw
Nawadeep Pharmacy,Pharmacy,27.6931634,85.4154194,ChIJ1YcR9_Ib6zkRQpyFDsTc4U4
Khadka Dil Pharmacy,Pharmacy,27.690913,85.4117608,ChIJm3FxRgAb6zkRb_qjrmkd1pw
Pragan Pharmacy,Pharmacy,27.7021503,85.4149718,ChIJl2kjAAAb6zkRHqBjv1f1GcE
Karma Hospitality,Hospitality and tourism school,27.6629418,85.4261432,ChIJVTIjLQAb6zkRYWlRHO4-nNA
Kathmandu Cancer Center,Hospital,27.6690942,85.46545,ChIJq6qqqn0F6zkR_xgjTbeM-jI
Tathali Medical Centre,Medical clinic,27.6691444,85.4634543,ChIJz6yohmMF6zkRPmzceXsfVrc
Jhaukhel Health Post,Hospital,27.7034004,85.427436,ChIJFXLStoEb6zkRYrx9P-u7PRc
Narayantar Veterinary Centre,Medical clinic,27.7100395,85.4256669,ChIJOZxKTgAb6zkR14FsIR3Nn7Q
Alliance community pharmacy and health care pvt.ltd,Pharmacy,27.6839963,85.4081951,ChIJyaonJQgb6zkR5_q5hDNrqhc
Shandhya pharmacy,Pharmacy,27.674768,85.4060008,ChIJnbV2hvEb6zkRHHT93sdSH2g
Bisu Pharmacy,Pharmacy,27.6746533,85.4097383,ChIJsSdZj5Aa6zkRtQC0xMikszc
Om Rishi Medical Hall,Pharmacy,27.6877333,85.4088311,ChIJBYQq8Rkb6zkRYWHaI8ThxtU
जनस्वास्थ्य केन्द्र Public Health Care Centre,Hospital,27.6736731,85.4387421,ChIJexk7KBQb6zkReFFZdPUVY-s
Chittapol health post,Community health center,27.6548982,85.4624661,ChIJ93S6PYwP6zkRBr44D2x3T7Q
Gundu Health post,Hospital,27.6478113,85.4090083,ChIJp1nism8Q6zkRNIe_lfaQLEo
Pride medical hall,Pharmacy,27.6654696,85.3995237,ChIJdfBIdbgb6zkR8REVyMJHlEI
Sallaghari Medical Hall,Pharmacy,27.6706439,85.4053409,ChIJ59lbSZoa6zkRXa4Ec90vLrk
Sidhiganesh pharmacy,Pharmacy,27.6751241,85.4091797,ChIJX-F7MgAb6zkRwbsL5887Ajk
Medico Bhagaon solution,Pharmacy,27.6702953,85.409781,ChIJybSCTZoa6zkRhj23tbjLI7E
Katunje health care,Pharmacy,27.6700957,85.409411,ChIJjV0LFgAb6zkRyImP5QqrDLU
AARATI PHARMACY,Dental clinic,27.6953638,85.4105258,ChIJxbRdh4WPVq4RG8MWW_rRplc
Kharel Medical Hall,Pharmacy,27.6927417,85.4152955,ChIJscWK78cb6zkR5549a0IWWxk
Shreyan Medical Hall,Pharmacy,27.6930589,85.4153962,ChIJ1ewYBtYb6zkRakC2sfjV-8Y
Mid Valley Dental Care,Dental clinic,27.6742443,85.4384739,ChIJNeHXMr7tikIRxwwIsMQdrhY
Devaki Physiotherapy And Rehabilitation Centre Pvt Ltd,Physical therapy clinic,27.6739544,85.439454,ChIJJWwpJwAF6zkRHMQAzpulgdk
Bhaktapur Physiotherapy Clinic,Physical therapy clinic,27.6691227,85.4376187,ChIJpVOOzjkb6zkRRHmMJVYWhQQ
Gyan Ganga Veterinary Hospital,Animal hospital,27.6794788,85.4429661,ChIJE2HBNegF6zkRViZeXbpnPj4
Sipadol Health Post,Hospital,27.6482054,85.4324596,ChIJfXliWwAR6zkRKGyO5BXW7Zg
Anmol Pharmacy,Medical clinic,27.6788745,85.4420157,ChIJVZ4hGEwF6zkRC6UI4XA8VBE
Haridra Ayurved Pharma,Ayurvedic clinic,27.6700513,85.4051675,ChIJkweoFjwb6zkRBrkgU3qn1aU
Gyan Ganga Group Pvt Ltd,Veterinarian,27.6795143,85.4427105,ChIJg-4lqBMF6zkRak76hLIP1gw
Sahas Medical Hall,Pharmacy,27.7082798,85.4398642,ChIJa1duA8cF6zkRF3969e5lBHk
Sabitra Niwas,Medical clinic,27.6584434,85.4502909,ChIJ-WZlKNUP6zkRqoSIyYEVodc
Suwarneshwar Medical Hall,Pharmacy,27.6692533,85.4115888,ChIJBxbF3psa6zkRvgxM9Jz-zRQ
Electronics Project Invention,Pharmacy,27.6591285,85.4274546,ChIJuyreKgYQ6zkRHrhjC5S078c
Bhaktapur Heart and Diabetic Centre,Health consultant,27.67143,85.4314286,ChIJRVRVYa4a6zkRiHo6ERcCwyA
"Khwopa Tilganga Eye Hospital, Bhaktapur",Hospital,27.6735799,85.4391378,ChIJfQLCsLsa6zkR5k2_nxjxro0
"Ayurveda and Alternative Hospital, Bhaktapur आयुर्वेद तथा वैकल्पिक चिकित्सालय, भक्तपुर",Hospital,27.6779766,85.4377317,ChIJaf0V9lUF6zkRXAqEIvhxhJc
chyamasing polyclinic pvt.ltd,Hospital department,27.6739331,85.4418356,ChIJ3a6CfcYF6zkRsr64kJJ5LFQ
Shreejan Physiotherapy and Rehabilitation Centre,Hospital,27.6745825,85.4442666,ChIJt3heT5kF6zkRjmPLC2Sb5ZU
Ujjwal Veterinary Clinic,Veterinary pharmacy,27.6713042,85.4381391,ChIJo4XU11IF6zkRHCh2RT35khU
MED VALLEY MULTISPECIALITY HOSPITAL,Hospital,27.6767376,85.408145,ChIJJUROLwAb6zkRRJBCdqLD7QI
Dr. Chakrabarty Super speciality Clinic,Hospital,27.6733872,85.4032087,ChIJTZoVLd4f6zkRbJX5a3_esCY
Pandey Medical Hall,Hospital,27.6777732,85.4073957,ChIJN1q-aAAb6zkRMWJ16FlaN-4
Sahara Care Center,Hospital,27.6744822,85.403841,ChIJS9bTdI8a6zkREDWKJjNOje4
Bhaktapur Heart & Diabetic Center,Medical clinic,27.6719259,85.4065463,ChIJIW5AS4Ua6zkRL2YJ0KMaefs
Devika Pharmacy,Pharmacy,27.6792252,85.401402,ChIJLZX8Soob6zkRO-PitzFFhNY
Easy Cure Medical Hall,Pharmacy,27.6762713,85.4398337,ChIJzz9XIG4F6zkRaWuiu7rd1rA
Riyan medical hall,Pharmacy,27.6738623,85.4382973,ChIJm5wwDwAF6zkR4iamRNufpiM
MILI MEDICAL AND DIAGNOSTIC CENTER,Pharmacy,27.6738892,85.4386856,ChIJc3k_JwAF6zkREhxJyDDH-TQ
SHECHEN MEDICAL HALL,Pharmacy,27.673704,85.4046401,ChIJe-Ti4Ywb6zkRNkcyTCex35g
च्वङ्गा गणेश हेल्थ केयर प्रा .लि.,Pharmacy,27.6711923,85.4062509,ChIJ1XoaMYUa6zkRTZKLHvlkVYw
Mangalam Pharma,Medical clinic,27.6723223,85.4052091,ChIJBQdSXYUa6zkRgetM3413q7M
Unisa Polychemical Industries,Pharmacy,27.6736698,85.4001622,ChIJBdAhmIga6zkRQXzU5XIgtNo
Sharnam Medico Hall,Pharmacy,27.6742254,85.4095474,ChIJQZUhj5Aa6zkRqjnNrK7T9VA
BS STN,Pharmacy,27.6710353,85.4054078,ChIJA0j1d1gb6zkR1Oj4kea4bkU
REYMAN PHARMACY रेमन फामेर्सी,Medical clinic,27.6741776,85.4057793,ChIJ78jvhCYb6zkRO3HRbuy2WlE
Nagarkot Ayurveda pharma,Pharmacy,27.6776027,85.4377805,ChIJccvhZQAF6zkR7wcmrHSErOk
Raabi medical hall,Pharmacy,27.6772339,85.4395467,ChIJLVGGUQAF6zkRQlayMsbRxiM
chyamasing polyclinic p.ltd.,Pharmacy,27.6738162,85.438146,ChIJRUPjbAAF6zkRMQT47RM6nH0
Bhaktapur Academy of Tourism & Hospitality Management,Hospitality and tourism school,27.6743114,85.4095029,ChIJ83IPj8Ib6zkRsRMAgToSBkI
जिवन्त स्वास्थ्य सेवा सदन प्रा. लि.,Medical clinic,27.6716289,85.4246572,ChIJP7Cl4qQa6zkRWWktvJ-Bu-8
Valley Health And Research Centre,Medical clinic,27.673252,85.4018087,ChIJYVJVPyEb6zkRDpby8vJrOHE
BHDC Sallaghari Branch,Medical clinic,27.6721207,85.4060642,ChIJmTW9Bcgb6zkRvvbVql3GvXY
Deep Pharma Pvt LTD,Pharmacy,27.6718862,85.4224298,ChIJ8wEKLHwb6zkR3GqOZe7AHAk
Alfaz Medical Hall,Pharmacy,27.67176,85.4221758,ChIJl8tKnKQa6zkRoMtuugcbjG8
Service Medical Hall,Pharmacy,27.6715094,85.4220593,ChIJayiFnaQa6zkR0iaK0msAieE
Amrit Medical Hall,Pharmacy,27.6832834,85.4078881,ChIJs6A1z5Eb6zkRaRXnttvJ3To
Ajima Neuro Center,Medical clinic,27.6755851,85.4129732,ChIJY8uMgKpuw0UR7BAQLlTaa7k
National Center for Rheumatic Diseases,Hospital,27.6714791,85.4241699,ChIJuSMFgsob6zkRMiv9M_9Nlgk
Koju Ayurveda Pharma PILES PATHARI UPACHAR KENDRA,Hospital,27.6717015,85.4219782,ChIJE9wz410b6zkR43UyMGItdB0
T.U. Lions Blood Transfusion and Research Centre (TU Lions Blood Bank),Blood bank,27.6766582,85.288778,ChIJa2ghEWYZ6zkRv3Sw_wlP8s4
ifrc,Blood bank,27.6995358,85.2916885,ChIJxyNGdAAZ6zkRtoy-jFwhVnQ
Nirbhik Medical Hall,Pharmacy,27.6949381,85.2778997,ChIJj4qRbAAZ6zkRfFODM-hLdj0
A-one Clinic,Pharmacy,27.6953902,85.2891597,ChIJTe3-1MoZ6zkR8-CYtf2MpLM
Sumalifecare pharmacy,Pharmacy,27.7012503,85.289828,ChIJP2_ozYcZ6zkRM40wnz9aMWY
Pearlies Dental Clinic,Dental clinic,27.695916,85.2806063,ChIJG605xaYZ6zkR6SitzCXkldE
Sitapaila Dental Clinic & Lab,Dental clinic,27.707779,85.281333,ChIJUwfkN4YY6zkR4ohaPXCmRNY
Kalimati Dental Clinic,Dental clinic,27.6969823,85.2941065,ChIJXZMqHQAZ6zkRiu-kGPA7y7I
Kalyan Dental Clinic,Dental clinic,27.7158234,85.2837838,ChIJYTL4_ZEZ6zkRUC7-j65NdpY
Chamati Dental Clinic and Orthodontic Center,Dental clinic,27.7211604,85.2987178,ChIJWzjsOLgZ6zkR-vQ1Menh7L0
Arura Dental Clinic,Dental clinic,27.7127046,85.300384,ChIJ7Q9WH6kZ6zkRgnfhRIHpCkg
Raj Dental Clinic - Dallu Branch,Dental clinic,27.7099935,85.300342,ChIJQbPDKQAZ6zkROBkvmULLL7s
Sharada Dental Clinic,Dental clinic,27.6999807,85.2954404,ChIJI4dKakwZ6zkRMP9EXHLpv9U
Kharibot Dental Clinic,Dental clinic,27.7326875,85.2914375,ChIJ3WuzFhkZ6zkRCDLyYGrwdlQ
Harpal Dental Clinic Kharibot,Dental clinic,27.7317171,85.2927598,ChIJrfj8sOsY6zkRgf3fVMQsudw
Precious Dental Clinic,Dental clinic,27.71486,85.2829879,ChIJJ1cnNEgZ6zkRMsU9_uguWB0
Swastik Dental Clinic and oral care Kalanki,Dental clinic,27.6981643,85.2818377,ChIJI17sHRQZ6zkRvMBUEwzxtBk
Bhagwan Pau Oral & Dental Clinic,Dental clinic,27.7131313,85.2835416,ChIJ4amffFQZ6zkRWsX7LagZCTI
Radiant Buddha Dental Clinic,Dental clinic,27.7147559,85.2934118,ChIJST1xKwAZ6zkR5yScr6F1bmw
Ramir Dental Clinic,Dental clinic,27.6967843,85.2944089,ChIJRRj3vTYZ6zkRi4x067JaUGM
"SMILE CRAFT DENTAL CLINIC,Kathmandu",Dental clinic,27.6987746,85.3003369,ChIJ5dB1nFEZ6zkRvfQZpxa_IW0
Smile Zone Dental Clinic Kathmandu,Dental clinic,27.7080897,85.2818688,ChIJ61hqnacZ6zkRpL2IxPhek58
"Dentalpro & implant clinic - Best Dental Clinic in Kathmandu, Nepal",Dental clinic,27.7249144,85.2963056,ChIJoVkI7sEZ6zkRP7a8OD8ROHA
Kathmandu Smile Dental Clinic,Dental clinic,27.7225027,85.2965024,ChIJfzVb7P4Z6zkRH5drAxisbJA
Dento care (Dental Clinic),Dental clinic,27.7076605,85.2835262,ChIJqaqqap0Y6zkRvTvjmybVKOA
Clinic: Skin Care Center Kalimati,Dermatologist,27.6979675,85.2984917,ChIJ-0mC5E8Z6zkRMQVMQO3GQQw
Heal Point Pharmacy,Pharmacy,27.6967518,85.2469063,ChIJ6VD0-6sj6zkRf45hV-dXuG0
HealthCode Dental Clinic Soalteemode,Dental clinic,27.6966756,85.2933594,ChIJYUHoTTIZ6zkRwHdouMFUzjU
Grand Dental Clinic,Dental clinic,27.7187233,85.2809136,ChIJDT5x9MoZ6zkRhV5qxqQ0Zls
Kashpun Pharmacy,Pharmacy,27.704613,85.2816628,ChIJffyC8YcY6zkRYeJd0YJib3s
Queensmill pharmacy and pathology lab,Pharmacy,27.7138234,85.2783758,ChIJzfzfydEZ6zkRm0zMzTgT4Ug
Divya Smile Dental Care Clinic - Dental Clinic in Kathmandu,Dental clinic,27.7211822,85.2831083,ChIJF2vqAaAZ6zkRHBZmyzL7L3Q
mahadol pharmacy,Pharmacy,27.7063475,85.2741509,ChIJ9_UZToAY6zkRAS5NQl5LHKA
Relation pharmacy,Pharmacy,27.7073396,85.2802566,ChIJs-ioEjgZ6zkR8WcQs7gCqlo
Community Medlife Pharmacy,Pharmacy,27.7078166,85.2840608,ChIJGyFFsAoZ6zkRPB-Q4W72v6Q
Mobimeds Pharmacy,Pharmacy,27.6981116,85.2991422,ChIJaeYUIpcZ6zkRanAsEm8E0Zk
Pharmacy ( smart polyclinic),Pharmacy,27.6951023,85.2812555,ChIJiw9ilWIZ6zkRDQ_6cegAJDg
MisoMed Pharmacy,Pharmacy,27.7076711,85.2836004,ChIJdf1ZtpQZ6zkRLqYgVuIgzLw
IbhaSana Pharmacy,Pharmacy,27.6975555,85.2923762,ChIJ50q9uM0Z6zkRv9Klf4UbPjM
S.D Pharmacy,Pharmacy,27.6974067,85.2964715,ChIJjZ4gOVwY6zkRt5Fp7usxzcc
MediHolic Pharmacy,Pharmacy,27.7091236,85.2809296,ChIJvcaYxLYZ6zkRXApv-X6CW0o
PEOPLES DIAGNOSTICS LABORATORY AND CLINIC PVT. LTD,Diagnostic center,27.7242677,85.2833764,ChIJARNNRwYZ6zkRSY6Sp-os3u4
Manasha Pharmacy & Clinic Pvt. Ltd.,Pharmacy,27.7063565,85.2880896,ChIJQQag_W4Z6zkRSC_Z8ibaXEo
Samparka Dental Clinic,Dental clinic,27.6968895,85.2938763,ChIJlXmXP0IZ6zkRwPOiaCViyMQ
flourish dental clinic,Dental clinic,27.7215096,85.2956612,ChIJQ0Yrr7uENU4RxswF8qarxD0
"Swoyambhu Dental Clinic Pvt Ltd,Buddha park ,Swyambhu",Hospital,27.715678,85.2841128,ChIJRU7g3o8Y6zkRQ899kEhjvP0
Nawajeevan Fertility Clinic And General Healthcare,Fertility clinic,27.6966959,85.2933413,ChIJzQmB56oZ6zkRlGsCgm6UpPU
Recovery Pharmacy,Pharmacy,27.7034048,85.2816508,ChIJJ4zFHWsZ6zkRzKTeqYB-dTk
Dr. Purushottam Adhikari's Mind Clinic,Psychiatrist,27.7293933,85.288376,ChIJn2bcuLsZ6zkRPe9NPFRQFvA
Love Your Teeth Dental Clinic,Dental clinic,27.7016561,85.2998651,ChIJ_yPUjg8Z6zkRDLL8hDXHC-4
Jalpa swasthya clinic Pvt.ltd,Free clinic,27.7243113,85.285643,ChIJryk9CgAZ6zkRNZzcdKO-RkI
Om Saai Free Clinic,Free clinic,27.7234449,85.2937933,ChIJz2AjR-sY6zkRZ5WNNf2XVsw
Raniban Gorkhali Pharmacy & Health Clinic,Medical clinic,27.7329399,85.2843492,ChIJhc-VDgAZ6zkRltzA-_N0UO8
Health Wave neuro clinic,Medical clinic,27.698501,85.2977714,ChIJm61UeQAZ6zkRRBsLXvcIDes
James International Travel Medicine Clinic,Travel clinic,27.7076257,85.2840793,ChIJFf_98ogY6zkRG5fjzhB6bz0
Swoyambhu Clinic And Lab,Medical clinic,27.7155368,85.2840965,ChIJUYIvAAAZ6zkRELM_V7B14lQ
Subha Chintak Clinic,Free clinic,27.6945451,85.270606,ChIJ63Db3YUj6zkRJTGEHn8P8o0
Jaysawal Health Clinic,Medical clinic,27.7068834,85.2988019,ChIJ373TcPYY6zkRiesuLQ22RrU
NEPHROCARE MEDICAL HALL AND CLINIC CENTRE,Medical clinic,27.7166314,85.2992326,ChIJkdqXXwAZ6zkRVSbyy7ef1V0
New Awon Clinic,Medical clinic,27.6977048,85.2975488,ChIJSaPh4TIZ6zkRI2XAo6A8Aq4
Shubhashree IVF Clinic,Fertility clinic,27.6970864,85.2941404,ChIJdznCgd0Z6zkRppfiSASJwhI
Dr Poonam Rawal's Gyne & Obs Clinic gynecologist,Medical clinic,27.699219,85.2796285,ChIJfySYOM8Z6zkRLa-PBs1x0hM
Fabulous IT and Engineering Company Pvt. Ltd.,Software company,27.701936,85.2790365,ChIJo6X_rw8Z6zkRsHHfkGAkQQo
Progressive Technologies Pvt. Ltd.,Software company,27.6958423,85.2927488,ChIJl8ec8j8Z6zkRjrBAHSa3iK0
EEE Innovation Ghar Pvt Ltd.,Software company,27.7160909,85.2831913,ChIJm6Sq8G4Z6zkRmIoxvL79ryM
Broad Technology Hub Pvt.Ltd,Software company,27.6971,85.2811569,ChIJKVg5XH8Z6zkRFYgiQ30A6rs
10 Orbits,Software company,27.6956438,85.2789628,ChIJq2tXyTYZ6zkRfHIeL9SyTAs
Citycare Clinic Pvt.Ltd.,Dental clinic,27.7176063,85.2708581,ChIJuZMttF8j6zkR0cWaddNODTQ
CODESALA,Software company,27.71426,85.2938178,ChIJVxYkkWEZ6zkRlpf-BRdVvE8
Easy Software Pvt. Ltd.,Software company,27.7043728,85.2844431,ChIJezg9cFwY6zkRCDu1QvrzL3A
Uplifter Nepal Pvt. Ltd,Software company,27.7202525,85.2803539,ChIJY6j1HM0Z6zkRLSzouwU7O5c
Nexus Incorporation Pvt. Ltd.,Software company,27.6956159,85.2788494,ChIJIykc1gUZ6zkRAvEsZaztKjk
Plex Bit Infosystems,Software company,27.7046623,85.2858168,ChIJDZz945sZ6zkRI6Owxjbc7hM
NXG Software Solution Pvt. Ltd.,Software company,27.6985393,85.2831732,ChIJVSkqFdIZ6zkRPQQLM9xxHC4
B.I.T.S Pvt. Ltd.,Software company,27.7208018,85.2924134,ChIJ_06E480Z6zkRmoQFBBk_vhE
इम्जा स्वास्थ्य सेवा केन्द्र,Free clinic,27.7300697,85.2876608,ChIJGX1J5bcZ6zkRPYg_03iboGA
"Buddha Chowk ,",Dental clinic,27.7224344,85.2794707,ChIJF7JCPgAZ6zkR76XuAdg5rpQ
edigihut,Software company,27.7180148,85.2811087,ChIJ_fAmCDIZ6zkRe3rTb0M14N4
Pariwartan physiotherapy and acupuncture center,Physical therapy clinic,27.7344164,85.2899374,ChIJW23FWY0Z6zkRV-ysmpnMdi8
BMB Veterinary Hospital and 24 Hrs Emergency Service,Animal hospital,27.6997396,85.3367078,ChIJEfmOdSIZ6zkRGk8r6fYLkC8
Vet for Your Pet,Animal hospital,27.7280259,85.338741,ChIJXzEdt2kZ6zkRtdewxrrST3Q
Pet Medical Center,Animal hospital,27.7210226,85.3523416,ChIJI7mqXP0Z6zkRFVih-zif2Y0
Kathmandu Veterinary Clinic,Veterinarian,27.7404502,85.3356668,ChIJf0ix5EcZ6zkRfU5w3RGbacw
Kunwar Veterinary Polyclinic,Animal hospital,27.735651,85.315773,ChIJL7H6LycZ6zkRnKfOdmy3Wso
Paws and Claws Animal Hospital Dr BC Jha,Animal hospital,27.728525,85.3278936,ChIJYdnHnCkZ6zkREEPq91ejTNQ
Central Referral Animal Hospital,Animal hospital,27.695,85.3112819,ChIJ0fHA9FIY6zkRd6DD5eqVxkk
Advanced Pet Hospital,Animal hospital,27.7203825,85.3344261,ChIJEy3twyQZ6zkRu4AKyCAZLkM
Home service veterinary center,Animal hospital,27.7340973,85.3296862,ChIJ6Z4BVwEZ6zkRrEqbFdyhzBc
Rajdhani Pet Clinic & Animal Research Center Pvt. Ltd.,Animal hospital,27.726291,85.3053373,ChIJbQLrFUQZ6zkRXNvr_fJ9jJo
Animal Medical Center (AMC),Animal hospital,27.7359267,85.3362232,ChIJZ_AsRGMZ6zkRtJ9QfU63AwM
Sri Veterinary Clinic,Animal hospital,27.7261411,85.2915558,ChIJo1KDb94Z6zkRik5_1dakCGw
SUSMITA AGROVET & ANIMAL CLINIC,Animal hospital,27.7538647,85.3023392,ChIJHXmLLgAf6zkRMAFmlK9fY-g
Physiotherapy and acupuncture clinic kathmandu,Physical therapy clinic,27.7670408,85.3344299,ChIJ6WhqTLwf6zkRtR2hq41HLxo
Paws & Claws Animal Hospital,Animal hospital,27.7285025,85.3278678,ChIJZe0KWrqjXkIRmyv1dXQFTIQ
Acupuncture Center,Acupuncture clinic,27.7346045,85.3135737,ChIJY9NxqtgY6zkRkh6L95kR0zQ
Ayush Health Care Center ( Acupuncture & Ayurvedic treatement center),Acupuncture clinic,27.7386761,85.3132244,ChIJ5QZLomMZ6zkRBRjos0LwVcI
