name,lat,lng,reviews_count,weekly_hours,cafe_individual_score,cafe_weight,banks_count_1km,banks_weight_1km,education_count_1km,education_weight_1km,health_count_1km,health_weight_1km,temples_count_1km,temples_weight_1km,other_count_1km,other_weight_1km,banks_rank,education_rank,health_rank,temples_rank,other_rank
Namo Buddha Khaja Ghar,27.6760901,85.4229492,4,85.0,0.6173484952239897,0.6173484952239897,56,28.38132473522938,160,52.19259758545113,155,64.53311599867962,238,99.07811906674544,116,44.6944537822579,166.0,198.0,175.0,230.0,228.0
NEA Training Centre Canteen,27.6868218,85.4556838,60,85.0,0.7997349933721773,0.7997349933721773,0,0.0,12,5.434362189338963,2,0.6984848485151447,18,7.224549393483755,21,8.959602675767409,1265.0,669.0,1191.0,1259.0,1104.0
Ohmsahi dalmot factory,27.6678466,85.3821615,1,85.0,0.55053924601816,0.55053924601816,30,14.51969279200517,3,1.1530210087285364,8,2.961620030054819,122,50.55287988107475,39,16.347059216629802,821.0,941.0,959.0,745.0,855.0
Pasa Cake House,27.6773635,85.4309337,0,85.0,0.5,0.5,57,28.085227062667695,158,51.774387246146915,154,66.1089390892948,241,100.39176072989616,115,45.333410845958134,170.0,201.0,166.0,217.0,208.0
Pratik's Cafe,27.687648,85.4526503,14,85.0,0.6974513049774942,0.6974513049774942,0,0.0,14,6.134362189452296,5,2.2217291845010596,15,6.23001663375758,21,9.072062327489895,1265.0,653.0,1011.0,1290.0,1078.0
"Ram Bakery - Sundari Chowk, Kadaghari",27.6985596,85.368559,0,85.0,0.5,0.5,7,3.0919720488479356,0,0.0,1,0.3939914982044257,24,10.23863860657786,14,5.643065775993247,1145.0,1261.0,1194.0,1170.0,1188.0
Ramailo MOMO,27.6654899,85.4246151,7,85.0,0.6516177380544796,0.6516177380544796,52,24.768923529360286,158,49.7265567932211,136,57.07791304926533,234,97.66608908153046,111,43.27699668036087,285.0,243.0,249.0,255.0,262.0
Ray Mama's Restro,27.6626591,85.4259429,0,85.0,0.5,0.5,50,23.62854150637476,136,43.45207894503239,125,52.165510663406145,212,88.45816770701016,104,40.715648489851915,321.0,309.0,305.0,322.0,305.0
Relish MoMo Center,27.6722161,85.4241035,4,85.0,0.6173484952239897,0.6173484952239897,63,31.020315348743225,177,56.40978655223312,170,71.31209781562669,249,103.60098997610186,122,47.17576210355532,92.0,40.0,121.0,83.0,127.0
Sailunge Khaja Ghar,27.6750836,85.3689089,3,85.0,0.6010784920363198,0.6010784920363198,29,15.197805924839841,2,0.8125108499600547,4,1.6772337972452762,47,19.643205227754535,32,12.48231317091898,767.0,996.0,1041.0,881.0,942.0
Samsara Restro,27.6692896,85.3859474,225,85.0,0.8952259484875396,0.8952259484875396,35,17.033376936015877,4,1.4815856097126785,11,4.493542995416217,139,57.83301486080401,46,19.433210417712576,712.0,890.0,708.0,597.0,707.0
SanjaBunja (सजॅंबुजॅं),27.675553,85.3842259,33,85.0,0.7571165361421976,0.7571165361421976,47,22.889812621886474,4,1.623120001225628,11,4.008624925528838,157,65.53523165998091,57,23.815174387343998,346.0,815.0,779.0,382.0,433.0
Seabird Resort,27.645253,85.4653939,12,85.0,0.6870174332905029,0.6870174332905029,1,0.7220158820719793,3,0.8333333334578189,5,2.4220512948478086,22,8.872841323854537,6,2.19374624156556,1198.0,987.0,989.0,1211.0,1288.0
Shailungeshwor Dairy & Bakery,27.6731362,85.3800252,2,85.0,0.5801028097535045,0.5801028097535045,47,23.060809195874025,3,1.150433017007727,10,3.729308810431845,160,66.42909144510986,57,23.29443240879288,339.0,947.0,820.0,375.0,463.0
Sheraton Banquet,27.6630623,85.442084,22,85.0,0.7286174105755541,0.7286174105755541,24,11.187648145195961,60,18.049677535143296,53,21.986246164535356,118,48.296410026268525,36,15.088921041520798,950.0,502.0,454.0,769.0,888.0
Shrestha Cold Store,27.6665662,85.3886581,36,85.0,0.7632818452656526,0.7632818452656526,21,10.56782577836455,7,2.2537416944620325,11,5.070824707452847,88,37.23069539708355,29,12.399452921746022,962.0,742.0,692.0,807.0,945.0
Siddhibinayak Bakers House,27.6743321,85.3709832,1,85.0,0.55053924601816,0.55053924601816,35,18.225366094498057,2,0.8125108499600547,9,3.4221855949294655,91,37.736303648713466,41,16.19195562441415,674.0,996.0,874.0,806.0,859.0
Suryabinayak Burger House & Crunchy Fried Chicken,27.6666969,85.4256377,14,85.0,0.6974513049774942,0.6974513049774942,53,25.217761071358616,167,53.65409676616579,141,58.89422350317403,255,106.42947257392036,116,45.286670640930446,254.0,181.0,227.0,4.0,211.0
Syanko Katti Roll,27.6828125,85.4113125,8,85.0,0.660205619507009,0.660205619507009,10,6.066958565030454,49,17.94686910922359,48,20.466923354635984,33,13.758653578399665,28,11.94040574621408,1068.0,504.0,522.0,1049.0,960.0
Thakali Bhansa Ghar,27.6753013,85.3978524,11,85.0,0.6811813017898243,0.6811813017898243,37,18.740549632449202,42,14.786790026653403,50,21.10711484192148,127,52.402953914070466,56,23.841887670300093,643.0,563.0,478.0,710.0,422.0
The Biryani house,27.6654493,85.3916384,163,85.0,0.8718451308527989,0.8718451308527989,21,10.56782577836455,12,3.766568321986368,15,6.864499672701617,61,26.217814906410513,33,14.316929941711724,962.0,683.0,648.0,845.0,904.0
The Burger House And Crunchy Fried Chicken,27.6710646,85.4217254,8,85.0,0.660205619507009,0.660205619507009,51,25.458356192134797,171,55.756734605791415,144,59.84973163843192,236,98.89041412050594,118,45.986187070386876,251.0,88.0,213.0,235.0,181.0
The Burger House And Crunchy Fried Chicken (Radhe radhe),27.675911,85.3980002,144,85.0,0.8628671918882873,0.8628671918882873,38,19.312032734199633,41,14.886491987156372,50,21.10711484192148,131,53.95713300955049,54,22.766750974709396,565.0,548.0,478.0,658.0,503.0
The Burger House And Crunchy Fried Chicken- Balkot Bhaktapur,27.6651826,85.3667275,50,85.0,0.7866800998775423,0.7866800998775423,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,868.0,996.0,1109.0,926.0,1112.0
The Cabaña,27.6896006,85.3860533,4,85.0,0.6173484952239897,0.6173484952239897,20,9.954841857358435,1,0.34523809524957483,4,1.6401394654825556,126,51.534942431367696,45,18.177118043699657,975.0,1224.0,1073.0,736.0,789.0
The Lord of Pizza and Bar,27.6740899,85.3658305,17,85.0,0.7107448655251688,0.7107448655251688,28,14.58768646983564,2,0.8125108499600547,3,1.0444519779701318,29,12.347342939544241,26,10.25815657143429,791.0,996.0,1109.0,1099.0,1014.0
The Pottery Cafe and bar,27.6697144,85.4276931,271,85.0,0.9087342741966774,0.9087342741966774,64,30.82748492990018,181,58.02287426195254,171,71.41646268493588,253,105.16291245741832,123,47.74772225332261,103.0,1.0,110.0,39.0,105.0
The Vibevault & ChiyaKhana,27.6668872,85.4259959,0,85.0,0.5,0.5,54,25.70651572998326,167,53.65409676616579,146,61.185911607900785,253,105.56223633651933,117,45.65097287095664,239.0,181.0,197.0,28.0,196.0
United Food Cafe,27.6835224,85.3873954,38,85.0,0.7671202430440074,0.7671202430440074,39,19.564337993977038,4,1.5251019049326242,10,3.813627401368537,144,59.57347143747311,43,18.292015294246838,517.0,873.0,802.0,553.0,787.0
Universal Tandoori Cafe,27.6713044,85.4082338,179,85.0,0.8786326067673185,0.8786326067673185,23,12.037154053270449,81,29.19230222329099,76,32.64703199942627,38,16.241953076483583,52,21.627668680732736,925.0,415.0,421.0,920.0,592.0
Vintuna Khaja ghar,27.6808625,85.4441406,0,85.0,0.5,0.5,17,8.429605029418948,64,22.093169532923532,62,26.397964033074157,93,38.8751776225118,50,20.68015217038445,1045.0,452.0,438.0,803.0,652.0
Purbeli bhanchha ghar.& थकाली खाना।,27.6736555,85.3737886,43,85.0,0.7759155576936313,0.7759155576936313,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,135,55.98157167164756,52,21.163781782345307,461.0,996.0,874.0,630.0,624.0
Time's Cafe And Restro,27.6774529,85.4380362,189,85.0,0.8825747949113852,0.8825747949113852,37,17.26042500090311,113,35.962862060332824,99,42.394084171851965,223,93.41717150827745,98,38.48657230236202,701.0,360.0,359.0,302.0,330.0
Best Kuboos Rolls & Restro,27.6731679,85.3867754,16,85.5,0.7065772901240378,0.7065772901240378,42,20.455213268065357,6,2.0143237049817846,13,5.300395005520114,152,63.26786379898661,52,22.009180426904834,489.0,767.0,683.0,443.0,560.0
ATITHI FOOD PALACE,27.6750932,85.3986352,95,86.0,0.8327990398443039,0.8327990398443039,36,18.471915281049327,43,15.246628439423711,51,21.57809762370201,124,51.10992597951431,50,21.11134968893086,656.0,537.0,460.0,740.0,629.0
BLUE HEAVEN RESTRO & SWIMMING POOL,27.6939988,85.3745735,48,86.0,0.7837632021323228,0.7837632021323228,9,4.2161277759721685,1,0.34523809524957483,1,0.3939914982044257,39,16.87910025698471,29,11.728736235596676,1094.0,1224.0,1194.0,905.0,981.0
"Madhyapur Thimi Burger House and Crunchy Fried Chicken,",27.6828082,85.3859495,116,86.0,0.8472230527975119,0.8472230527975119,42,20.938047227962436,4,1.623120001225628,10,3.6690546275004188,144,59.473184385855674,48,20.526955515386568,433.0,815.0,842.0,562.0,657.0
The Golden Eyes Restaurant & Cafe,27.6715495,85.429344,85,86.0,0.8247785754157193,0.8247785754157193,65,31.445596253098525,175,55.697441202301746,176,74.23151360900944,250,103.75217991884816,126,49.061864093765735,7.0,90.0,43.0,68.0,5.0
Cafe De Bonjour,27.6727303,85.4267056,6,87.0,0.6418816010661614,0.6418816010661614,65,31.445596253098525,175,56.261777779168625,172,71.55739000116964,249,103.25150295928484,124,48.43139806941057,7.0,50.0,107.0,103.0,61.0
Kaliyuga Cafe,27.6746014,85.3670638,91,87.0,0.8296959026118738,0.8296959026118738,28,14.58768646983564,2,0.8125108499600547,4,1.6772337972452762,38,15.930915733517546,30,11.733519348553362,791.0,996.0,1041.0,968.0,967.0
"Karuwa Food, Beverage, Restaurant bar &Tcafe",27.666213,85.3660894,13,87.0,0.6924208470843213,0.6924208470843213,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,868.0,996.0,1109.0,926.0,1112.0
हाइवे खाजा घर,27.6613064,85.4455643,1,87.5,0.55053924601816,0.55053924601816,12,5.481828005117104,35,11.055345642460278,29,12.196675372869995,45,17.704249733676836,18,7.877988720540992,1087.0,618.0,625.0,896.0,1162.0
Aangeno Restaurent and Sekuwa Thalo,27.6679847,85.3652219,20,87.5,0.7219844108196658,0.7219844108196658,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,35,14.857734679192216,21,8.415370300809125,868.0,996.0,1109.0,1015.0,1112.0
Araniko Khaja Ghar,27.6663379,85.4234822,12,87.5,0.6870174332905029,0.6870174332905029,53,25.47449917575366,164,51.757637545313216,140,58.097858756006374,232,97.18865839376573,115,44.81728517917255,243.0,202.0,235.0,265.0,222.0
BB Liquor shop Thimi,27.673699,85.3732309,2,87.5,0.5801028097535045,0.5801028097535045,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,125,51.82382008863279,48,19.54911931686862,461.0,996.0,874.0,727.0,703.0
CHOPSTICK,27.6689815,85.4057539,5,87.5,0.6306420557716643,0.6306420557716643,17,9.11469574474096,70,25.087400933510008,49,20.536833046929114,26,11.510471968956947,39,16.36548420781685,1019.0,435.0,520.0,1138.0,852.0
Coffee shop,27.6801375,85.3982656,1,87.5,0.55053924601816,0.55053924601816,38,19.59186870398449,35,13.28307139057267,41,17.238259440332616,132,54.663469698047784,45,19.402861170964098,514.0,606.0,597.0,644.0,711.0
De Arena Restaurant Paryatak Pasal,27.6735504,85.4346362,30,87.5,0.7503813461529023,0.7503813461529023,60,29.837278414541203,161,52.117923232026044,169,71.86792026170944,243,101.08009406325155,119,46.91489620433231,140.0,199.0,99.0,196.0,144.0
EVE DINE HOUSE,27.6830703,85.3877019,1,87.5,0.55053924601816,0.55053924601816,39,19.564337993977038,5,1.7751019049951242,11,4.057943516435604,145,60.030846615043394,45,19.213730172173264,517.0,801.0,763.0,537.0,724.0
Food Bowl Restaurant,27.6771492,85.436841,58,87.5,0.7973043443087164,0.7973043443087164,40,18.85843761666152,119,37.98789310182719,110,46.41073956907364,231,96.33550809548203,107,42.16687415086077,634.0,345.0,338.0,277.0,276.0
Ghyampe dada khaja ghar,27.6316745,85.4295132,25,87.5,0.7375566793086629,0.7375566793086629,0,0.0,2,0.5770685725503802,0,0.0,16,7.905665329870016,7,3.1233907009361115,1265.0,1195.0,1296.0,1242.0,1259.0
Grill and chill,27.6654456,85.4231215,10,87.5,0.6748370656573115,0.6748370656573115,52,25.158038849211774,155,49.62418056097401,137,56.80027264334319,221,92.75953154825932,112,43.61541072052306,274.0,245.0,261.0,305.0,258.0
Hide out Restro,27.6955771,85.3755134,85,87.5,0.8247785754157193,0.8247785754157193,8,3.5963651464388606,1,0.34523809524957483,1,0.3939914982044257,36,15.249035897999214,25,10.166684309834745,1113.0,1224.0,1194.0,1004.0,1020.0
Khadka Restro,27.6701931,85.415751,3,87.5,0.6010784920363198,0.6010784920363198,45,22.406524963555913,145,48.614042173134195,140,57.80332835042682,139,58.482724839211535,103,40.57594686430147,373.0,264.0,243.0,588.0,308.0
Khankii Lounge & Bar with Thakali,27.6730144,85.4048528,0,87.5,0.5,0.5,18,9.686178846491394,61,21.441642290284246,47,19.990167498122783,29,12.754370833745302,39,16.52338669805644,978.0,459.0,551.0,1077.0,843.0
Majheree Crossroad Cafe,27.6812322,85.3932899,3,87.5,0.6010784920363198,0.6010784920363198,36,17.924091322002702,19,7.27448179517221,23,9.628795685907336,146,60.076684371374554,48,20.67815682915017,683.0,635.0,633.0,535.0,653.0
New Tapari Mo:Mo,27.6648321,85.390258,3,87.5,0.6010784920363198,0.6010784920363198,19,9.453224281015276,6,1.568221799123803,11,5.070824707452847,59,25.019648544837228,29,12.494523566673406,1004.0,869.0,692.0,851.0,941.0
Sadabahar Chowmein House,27.6860982,85.3779677,41,87.5,0.7725236568378258,0.7725236568378258,36,17.47576205188369,2,0.8099228582392453,7,2.75911249592448,127,52.47580043512619,40,16.685757931300664,697.0,1144.0,978.0,708.0,839.0
Thakali Station,27.6783117,85.4407716,99,87.5,0.8357754824842993,0.8357754824842993,34,16.379140212552404,94,31.330933681461975,87,36.946762615599106,193,81.60348901239604,84,33.888537862459856,724.0,389.0,387.0,342.0,354.0
The Burger House and Crunchy Fried Chicken,27.6704472,85.4096093,255,87.5,0.9043139681452792,0.9043139681452792,29,15.063234217904583,92,32.58859904611324,92,38.45315900494724,42,17.64098233668111,56,22.823571329171273,782.0,384.0,377.0,899.0,499.0
The Queen Restro And Bar,27.663305,85.3677408,4,87.5,0.6173484952239897,0.6173484952239897,25,12.947439797861305,2,0.8125108499600547,2,0.8001358629030645,38,16.13329474229203,20,7.941217479038056,868.0,996.0,1173.0,926.0,1158.0
Timmure kamalbinayak,27.6768151,85.4368339,115,87.5,0.8465971887006174,0.8465971887006174,41,19.426532797672188,126,39.83909864157018,113,47.74087010333719,232,96.72004202255945,108,42.676390568319796,553.0,331.0,331.0,274.0,271.0
Valley Top MoMo,27.6830247,85.3895798,6,87.5,0.6418816010661614,0.6418816010661614,38,18.944575364443725,6,2.1269537568644656,11,4.283799654256116,147,60.80519535698428,43,18.07626916401103,621.0,745.0,736.0,508.0,793.0
Chiya Sport,27.6736422,85.3650583,22,89.5,0.7286174105755541,0.7286174105755541,27,13.942202427431072,2,0.8125108499600547,3,1.0444519779701318,29,12.347342939544241,25,9.765522392687169,835.0,996.0,1109.0,1099.0,1048.0
Enjoycoffeeshop,27.671456,85.4278273,5,89.5,0.6306420557716643,0.6306420557716643,65,31.445596253098525,180,57.47296718185152,173,72.29923798706419,248,102.86548384452337,124,48.418503998956105,7.0,5.0,85.0,131.0,65.0
La Reina Liquor Store,27.6660787,85.3830871,2,89.78,0.5801028097535045,0.5801028097535045,24,11.831469881357734,3,1.1530210087285364,8,2.961620030054819,91,37.92383818955293,31,13.440290009254891,927.0,941.0,959.0,804.0,922.0
Brotherhood Liquor Shop,27.6733387,85.364884,1,90.0,0.55053924601816,0.55053924601816,27,13.942202427431072,2,0.8125108499600547,3,1.0444519779701318,30,12.782862180097368,25,9.765522392687169,835.0,996.0,1109.0,1075.0,1048.0
Cream Cakes and Bakery,27.6587274,85.4236834,7,90.0,0.6516177380544796,0.6516177380544796,33,15.706499200758065,106,34.39298028414354,87,36.263600482872775,103,42.34571516333608,48,18.355881087303246,757.0,374.0,398.0,794.0,784.0
Food Point Restro,27.6749704,85.4451027,0,90.0,0.5,0.5,27,13.58981303740766,75,24.891361891547582,73,31.297837579221753,138,56.91975006421937,57,23.728013776024902,848.0,437.0,427.0,613.0,437.0
Sanu Mo:Mo: Center and Bhojanalay,27.6718939,85.4062693,3,90.0,0.6010784920363198,0.6010784920363198,18,9.686178846491394,68,24.5941765869585,52,21.908772029416152,33,14.425164646097453,40,16.612611464725127,978.0,438.0,455.0,1020.0,841.0
Sekuwa park,27.6809911,85.397652,117,90.0,0.8478435903268764,0.8478435903268764,36,17.954728294852423,32,12.22706134643009,41,17.238259440332616,131,54.050656934421866,41,17.612307194413667,682.0,611.0,597.0,653.0,805.0
Just Chill Restaurant,27.6652904,85.4224034,0,90.5,0.5,0.5,55,27.27091837885894,152,48.770465573422975,135,55.87231158884818,204,85.49074676335728,109,42.54325092114486,202.0,260.0,276.0,333.0,273.0
The Momo Factory,27.6653663,85.4262875,4,90.5,0.6173484952239897,0.6173484952239897,53,25.217761071358616,160,51.12262552588454,136,56.72473718695246,251,104.86092982542526,114,44.5702010875793,254.0,218.0,266.0,41.0,232.0
तारा दाईको डुनट पसल,27.6676619,85.4330136,9,91.0,0.6678877412421497,0.6678877412421497,64,31.102161909654388,171,54.29929616862857,174,73.31408790604127,255,105.73781071546553,124,48.79773931415471,55.0,173.0,64.0,23.0,40.0
Aakrisha Thapa' Wine Shop,27.7008293,85.3807701,2,91.0,0.5801028097535045,0.5801028097535045,8,3.5963651464388606,0,0.0,1,0.3939914982044257,29,12.35244761867097,22,9.027678847208698,1113.0,1261.0,1194.0,1098.0,1079.0
Aaunus khanus tass and sekuwa,27.6773125,85.3979531,4,91.0,0.6173484952239897,0.6173484952239897,38,19.312032734199633,41,15.317356468289375,49,20.64046971821224,131,53.88359028704291,50,21.2009137134544,565.0,536.0,506.0,664.0,616.0
Aone Sekuwa and Fastfood Pvt.Ltd.,27.6761381,85.3743183,3,91.0,0.6010784920363198,0.6010784920363198,42,21.26607106655829,2,0.8099228582392453,10,4.0009854863968615,151,62.261395852124124,51,20.799267985048697,402.0,1144.0,794.0,476.0,647.0
Balaram Store,27.6887846,85.4573773,3,91.0,0.6010784920363198,0.6010784920363198,0,0.0,7,2.9215506717403894,1,0.35000000001583337,22,8.786627536384424,22,9.819392943525568,1265.0,707.0,1277.0,1215.0,1038.0
Balkot Highway Fast Food,27.6674592,85.3656799,7,91.0,0.6516177380544796,0.6516177380544796,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.059150975501908,21,8.415370300809125,868.0,996.0,1109.0,957.0,1112.0
Basil House Lounge and Bar,27.6718159,85.3647823,21,91.0,0.7253763116754715,0.7253763116754715,26,13.567202427394614,2,0.8125108499600547,3,1.0444519779701318,33,13.856498671298539,23,9.021751962915856,850.0,996.0,1109.0,1043.0,1100.0
BC Fast Foodl,27.6652101,85.4272984,0,91.0,0.5,0.5,53,25.217761071358616,159,50.77917448814517,143,59.70220567254953,254,105.9934534591237,115,44.32311238536326,254.0,224.0,217.0,15.0,236.0
Bhajya Pukhu Coffee,27.6712812,85.4211715,334,91.0,0.9239240691886355,0.9239240691886355,51,25.72924483799106,170,55.56296516773801,146,60.592098552875214,231,96.74376995475565,118,45.986187070386876,229.0,105.0,200.0,271.0,181.0
Bhaktapur Khaja Ghar,27.6841275,85.3894429,0,91.0,0.5,0.5,37,18.29909132203916,6,2.1269537568644656,10,3.813627401368537,144,59.69705031874465,42,17.706570108582966,672.0,745.0,802.0,551.0,800.0
Busy Bee Restro,27.6738313,85.4098194,4,91.0,0.6173484952239897,0.6173484952239897,22,11.79481171091934,88,31.33059930090759,85,36.41701515721684,38,16.107203805503836,60,24.875580122385866,930.0,390.0,395.0,950.0,393.0
